Country/Other,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop 
South Africa,5951.0,304.0,116.0,13.0,2382.0,3453.0,36.0,100.0,2.0,217522.0,3668.0
Egypt,5895.0,358.0,406.0,14.0,1460.0,4029.0,0.0,58.0,4.0,90000.0,879.0
Finland,5051.0,56.0,218.0,7.0,3000.0,1833.0,49.0,912.0,39.0,97600.0,17615.0
Morocco,4569.0,146.0,171.0,1.0,1083.0,3315.0,1.0,124.0,5.0,37006.0,1003.0
Argentina,4532.0,104.0,225.0,7.0,1292.0,3015.0,157.0,100.0,5.0,61530.0,1361.0
Kuwait,4377.0,353.0,30.0,4.0,1602.0,2745.0,70.0,1025.0,7.0,179000.0,41915.0
Algeria,4154.0,148.0,453.0,3.0,1821.0,1880.0,22.0,95.0,10.0,6500.0,148.0
Moldova,3980.0,83.0,122.0,6.0,1272.0,2586.0,237.0,987.0,30.0,11763.0,2916.0
Luxembourg,3802.0,18.0,92.0,2.0,3213.0,497.0,23.0,6074.0,147.0,44895.0,71720.0
Kazakhstan,3597.0,195.0,25.0,0.0,922.0,2650.0,40.0,192.0,1.0,268534.0,14301.0
Bahrain,3170.0,130.0,8.0,0.0,1555.0,1607.0,1.0,1863.0,5.0,134082.0,78799.0
Thailand,2960.0,6.0,54.0,0.0,2719.0,187.0,61.0,42.0,0.8,178083.0,2551.0
Hungary,2863.0,88.0,323.0,11.0,609.0,1931.0,49.0,296.0,33.0,76331.0,7901.0
Greece,2612.0,21.0,140.0,0.0,1374.0,1098.0,36.0,251.0,13.0,77251.0,7412.0
Oman,2447.0,99.0,11.0,0.0,495.0,1941.0,17.0,479.0,2.0,40459.0,7923.0
Afghanistan,2335.0,164.0,68.0,4.0,310.0,1957.0,7.0,60.0,2.0,10593.0,272.0
Nigeria,2170.0,238.0,68.0,10.0,351.0,1751.0,2.0,11.0,0.3,15759.0,76.0
Iraq,2153.0,68.0,94.0,1.0,1414.0,645.0,0.0,54.0,2.0,95399.0,2372.0
Armenia,2148.0,82.0,33.0,1.0,977.0,1138.0,10.0,725.0,11.0,22177.0,7484.0
Uzbekistan,2086.0,47.0,9.0,0.0,1212.0,865.0,8.0,62.0,0.3,242536.0,7247.0
Croatia,2085.0,9.0,75.0,6.0,1421.0,589.0,17.0,508.0,18.0,36917.0,8993.0
Ghana,2074.0,0.0,17.0,0.0,212.0,1845.0,4.0,67.0,0.5,113497.0,3653.0
Azerbaijan,1854.0,50.0,25.0,1.0,1365.0,464.0,17.0,183.0,2.0,146630.0,14462.0
Cameroon,1832.0,0.0,61.0,0.0,934.0,837.0,12.0,69.0,2.0,0.0,0.0
Iceland,1798.0,1.0,10.0,0.0,1689.0,99.0,0.0,5269.0,29.0,49135.0,143988.0
Bosnia and Herzegovina,1781.0,24.0,70.0,1.0,755.0,956.0,4.0,543.0,21.0,32178.0,9808.0
Estonia,1694.0,5.0,52.0,0.0,253.0,1389.0,7.0,1277.0,39.0,53767.0,40532.0
Bulgaria,1555.0,49.0,68.0,2.0,276.0,1211.0,43.0,224.0,10.0,46510.0,6694.0
Cuba,1537.0,36.0,64.0,3.0,714.0,759.0,10.0,136.0,6.0,49409.0,4362.0
Guinea,1537.0,42.0,7.0,0.0,342.0,1188.0,0.0,117.0,0.5,0.0,0.0
North Macedonia,1494.0,29.0,81.0,4.0,807.0,606.0,13.0,717.0,39.0,16798.0,8063.0
New Zealand,1479.0,3.0,19.0,0.0,1252.0,208.0,1.0,307.0,4.0,139898.0,29011.0
Slovenia,1434.0,5.0,92.0,1.0,233.0,1109.0,22.0,690.0,44.0,52948.0,25469.0
Slovakia,1403.0,7.0,23.0,0.0,558.0,822.0,5.0,257.0,4.0,91072.0,16681.0
Lithuania,1399.0,14.0,45.0,0.0,594.0,760.0,17.0,514.0,17.0,132768.0,48771.0
Ivory Coast,1333.0,58.0,15.0,1.0,597.0,721.0,0.0,51.0,0.6,10073.0,382.0
Bolivia,1167.0,57.0,62.0,3.0,132.0,973.0,3.0,100.0,5.0,5791.0,496.0
Djibouti,1097.0,8.0,2.0,0.0,672.0,423.0,0.0,1110.0,2.0,13751.0,13918.0
Hong Kong,1040.0,2.0,4.0,0.0,859.0,177.0,4.0,139.0,0.5,154989.0,20674.0
Senegal,1024.0,91.0,9.0,0.0,356.0,659.0,1.0,61.0,0.5,466.0,28.0
Tunisia,998.0,4.0,41.0,0.0,316.0,641.0,24.0,84.0,3.0,23526.0,1991.0
Latvia,870.0,12.0,16.0,1.0,348.0,506.0,2.0,461.0,8.0,61120.0,32404.0
Cyprus,857.0,7.0,15.0,0.0,296.0,546.0,15.0,710.0,12.0,60536.0,50139.0
Honduras,804.0,33.0,75.0,4.0,112.0,617.0,10.0,81.0,8.0,3643.0,368.0
Albania,782.0,9.0,31.0,0.0,488.0,263.0,4.0,272.0,11.0,8498.0,2953.0
Kyrgyzstan,756.0,10.0,8.0,0.0,504.0,244.0,12.0,116.0,1.0,51472.0,7889.0
Andorra,745.0,0.0,43.0,1.0,468.0,234.0,17.0,9642.0,557.0,1673.0,21653.0
Lebanon,729.0,4.0,24.0,0.0,192.0,513.0,44.0,107.0,4.0,36420.0,5336.0
Niger,728.0,9.0,33.0,1.0,478.0,217.0,0.0,30.0,1.0,5230.0,216.0
Costa Rica,725.0,6.0,6.0,0.0,355.0,364.0,7.0,142.0,1.0,13529.0,2656.0
Diamond Princess,712.0,0.0,13.0,0.0,645.0,54.0,4.0,0.0,0.0,0.0,0.0
Sri Lanka,690.0,27.0,7.0,0.0,162.0,521.0,1.0,32.0,0.3,22418.0,1047.0
Burkina Faso,649.0,4.0,44.0,1.0,517.0,88.0,0.0,31.0,2.0,0.0,0.0
Uruguay,648.0,5.0,17.0,0.0,435.0,196.0,10.0,187.0,5.0,20554.0,5917.0
DRC,604.0,32.0,32.0,1.0,75.0,497.0,0.0,7.0,0.4,0.0,0.0
Somalia,601.0,0.0,28.0,0.0,31.0,542.0,2.0,38.0,2.0,0.0,0.0
Guatemala,599.0,14.0,16.0,0.0,66.0,517.0,5.0,33.0,0.9,7200.0,402.0
San Marino,580.0,11.0,41.0,0.0,82.0,457.0,5.0,17094.0,1208.0,2386.0,70319.0
Georgia,566.0,27.0,7.0,1.0,207.0,352.0,6.0,142.0,2.0,15904.0,3987.0
Mayotte,539.0,0.0,4.0,0.0,235.0,300.0,4.0,1976.0,15.0,3000.0,10996.0
Channel Islands,538.0,1.0,41.0,1.0,406.0,91.0,0.0,3094.0,236.0,5342.0,30725.0
Mali,508.0,18.0,26.0,0.0,196.0,286.0,0.0,25.0,1.0,2172.0,107.0
Maldives,491.0,23.0,1.0,0.0,17.0,473.0,2.0,908.0,2.0,8008.0,14815.0
Tanzania,480.0,0.0,16.0,0.0,167.0,297.0,7.0,8.0,0.3,0.0,0.0
Malta,467.0,2.0,4.0,0.0,367.0,96.0,1.0,1058.0,9.0,32989.0,74713.0
Jordan,459.0,6.0,8.0,0.0,364.0,87.0,5.0,45.0,0.8,78885.0,7731.0
Sudan,442.0,0.0,31.0,0.0,39.0,372.0,0.0,10.0,0.7,0.0,0.0
Taiwan,429.0,0.0,6.0,0.0,324.0,99.0,0.0,18.0,0.3,63340.0,2659.0
El Salvador,424.0,29.0,10.0,0.0,124.0,290.0,2.0,65.0,2.0,25492.0,3930.0
Jamaica,422.0,26.0,8.0,1.0,29.0,385.0,3.0,143.0,3.0,4439.0,1499.0
Réunion,422.0,2.0,0.0,0.0,300.0,122.0,2.0,471.0,0.0,0.0,0.0
Kenya,411.0,15.0,21.0,4.0,150.0,240.0,2.0,8.0,0.4,21702.0,404.0
Palestine,353.0,9.0,2.0,0.0,76.0,275.0,0.0,69.0,0.4,32200.0,6312.0
Venezuela,335.0,2.0,10.0,0.0,142.0,183.0,2.0,12.0,0.4,458737.0,16132.0
Mauritius,332.0,0.0,10.0,0.0,312.0,10.0,3.0,261.0,8.0,16028.0,12603.0
Montenegro,322.0,0.0,7.0,0.0,233.0,82.0,2.0,513.0,11.0,6864.0,10929.0
Isle of Man,316.0,1.0,22.0,1.0,271.0,23.0,21.0,3716.0,259.0,3228.0,37962.0
Equatorial Guinea,315.0,0.0,1.0,0.0,9.0,305.0,0.0,225.0,0.7,854.0,609.0
Gabon,276.0,0.0,3.0,0.0,67.0,206.0,1.0,124.0,1.0,724.0,325.0
Vietnam,270.0,0.0,0.0,0.0,219.0,51.0,8.0,3.0,0.0,261004.0,2681.0
Paraguay,266.0,17.0,10.0,1.0,113.0,143.0,1.0,37.0,1.0,9903.0,1388.0
Guinea-Bissau,257.0,52.0,1.0,0.0,19.0,237.0,0.0,131.0,0.5,1500.0,762.0
Rwanda,249.0,6.0,0.0,0.0,109.0,140.0,0.0,19.0,0.0,10969.0,847.0
Congo,229.0,9.0,9.0,0.0,25.0,195.0,0.0,41.0,2.0,0.0,0.0
Faeroe Islands,187.0,0.0,0.0,0.0,184.0,3.0,0.0,3827.0,0.0,7081.0,144915.0
Martinique,179.0,1.0,14.0,0.0,83.0,82.0,5.0,477.0,37.0,0.0,0.0
Liberia,152.0,11.0,18.0,2.0,45.0,89.0,0.0,30.0,4.0,0.0,0.0
Guadeloupe,152.0,1.0,12.0,0.0,95.0,45.0,6.0,380.0,30.0,0.0,0.0
Myanmar,151.0,1.0,6.0,0.0,31.0,114.0,0.0,3.0,0.1,8281.0,152.0
Gibraltar,144.0,0.0,0.0,0.0,131.0,13.0,0.0,4274.0,0.0,2626.0,77944.0
Brunei ,138.0,0.0,1.0,0.0,124.0,13.0,2.0,315.0,2.0,13717.0,31355.0
Sierra Leone,136.0,12.0,7.0,0.0,21.0,108.0,0.0,17.0,0.9,0.0,0.0
Ethiopia,133.0,2.0,3.0,0.0,66.0,64.0,0.0,1.0,0.03,18754.0,163.0
Madagascar,132.0,4.0,0.0,0.0,94.0,38.0,1.0,5.0,0.0,3228.0,117.0
French Guiana,128.0,2.0,1.0,0.0,98.0,29.0,2.0,429.0,3.0,0.0,0.0
Togo,123.0,7.0,9.0,0.0,66.0,48.0,0.0,15.0,1.0,7100.0,858.0
Cabo Verde,122.0,1.0,1.0,0.0,18.0,103.0,0.0,219.0,2.0,791.0,1423.0
Cambodia,122.0,0.0,0.0,0.0,119.0,3.0,1.0,7.0,0.0,12084.0,723.0
Trinidad and Tobago,116.0,0.0,8.0,0.0,81.0,27.0,0.0,83.0,6.0,1772.0,1266.0
Bermuda,114.0,0.0,6.0,0.0,48.0,60.0,4.0,1831.0,96.0,2791.0,44815.0
Zambia,109.0,3.0,3.0,0.0,74.0,32.0,1.0,6.0,0.2,5284.0,287.0
Eswatini,106.0,6.0,1.0,0.0,12.0,93.0,0.0,91.0,0.9,714.0,615.0
Aruba,100.0,0.0,2.0,0.0,81.0,17.0,4.0,937.0,19.0,1721.0,16119.0
Monaco,95.0,0.0,4.0,0.0,73.0,18.0,1.0,2421.0,102.0,0.0,0.0
Benin,90.0,26.0,2.0,1.0,42.0,46.0,0.0,7.0,0.2,0.0,0.0
Haiti,85.0,4.0,8.0,0.0,10.0,67.0,0.0,7.0,0.7,848.0,74.0
Uganda,85.0,2.0,0.0,0.0,52.0,33.0,0.0,2.0,0.0,33818.0,739.0
Guyana,82.0,0.0,9.0,0.0,22.0,51.0,2.0,104.0,11.0,579.0,736.0
Liechtenstein,82.0,0.0,1.0,0.0,55.0,26.0,0.0,2151.0,26.0,900.0,23605.0
Bahamas,81.0,0.0,11.0,0.0,24.0,46.0,1.0,206.0,28.0,1284.0,3265.0
Barbados,81.0,0.0,7.0,0.0,39.0,35.0,4.0,282.0,24.0,2160.0,7516.0
Mozambique,79.0,3.0,0.0,0.0,12.0,67.0,0.0,3.0,0.0,2246.0,72.0
Sint Maarten,76.0,1.0,13.0,0.0,44.0,19.0,7.0,1773.0,303.0,329.0,7673.0
Cayman Islands,74.0,1.0,1.0,0.0,10.0,63.0,3.0,1126.0,15.0,1927.0,29320.0
Chad,73.0,0.0,5.0,0.0,33.0,35.0,0.0,4.0,0.3,0.0,0.0
CAR,72.0,22.0,0.0,0.0,10.0,62.0,0.0,15.0,0.0,0.0,0.0
Libya,63.0,2.0,3.0,0.0,18.0,42.0,0.0,9.0,0.4,1949.0,284.0
Nepal,59.0,2.0,0.0,0.0,16.0,43.0,0.0,2.0,0.0,60374.0,2072.0
French Polynesia,58.0,0.0,0.0,0.0,51.0,7.0,1.0,206.0,0.0,2544.0,9056.0
Macao,45.0,0.0,0.0,0.0,37.0,8.0,1.0,69.0,0.0,0.0,0.0
South Sudan,45.0,10.0,0.0,0.0,0.0,45.0,0.0,4.0,0.0,1247.0,111.0
Syria,44.0,1.0,3.0,0.0,27.0,14.0,0.0,3.0,0.2,0.0,0.0
Eritrea,39.0,0.0,0.0,0.0,26.0,13.0,0.0,11.0,0.0,0.0,0.0
Saint Martin,38.0,0.0,3.0,0.0,27.0,8.0,3.0,983.0,78.0,0.0,0.0
Mongolia,38.0,0.0,0.0,0.0,10.0,28.0,0.0,12.0,0.0,7672.0,2340.0
Malawi,37.0,0.0,3.0,0.0,9.0,25.0,1.0,2.0,0.2,831.0,43.0
Zimbabwe,34.0,0.0,4.0,0.0,5.0,25.0,0.0,2.0,0.3,7642.0,514.0
Angola,30.0,3.0,2.0,0.0,11.0,17.0,0.0,0.9,0.06,481.0,15.0
Antigua and Barbuda,25.0,1.0,3.0,0.0,15.0,7.0,1.0,255.0,31.0,151.0,1542.0
Timor-Leste,24.0,0.0,0.0,0.0,16.0,8.0,0.0,18.0,0.0,322.0,244.0
Botswana,23.0,0.0,1.0,0.0,8.0,14.0,0.0,10.0,0.4,7675.0,3264.0
Grenada,20.0,0.0,0.0,0.0,13.0,7.0,4.0,178.0,0.0,1406.0,12495.0
Laos,19.0,0.0,0.0,0.0,8.0,11.0,0.0,3.0,0.0,2021.0,278.0
Belize,18.0,0.0,2.0,0.0,13.0,3.0,1.0,45.0,5.0,1043.0,2623.0
Fiji,18.0,0.0,0.0,0.0,12.0,6.0,0.0,20.0,0.0,1007.0,1123.0
New Caledonia,18.0,0.0,0.0,0.0,17.0,1.0,1.0,63.0,0.0,4947.0,17328.0
Saint Lucia,17.0,0.0,0.0,0.0,15.0,2.0,0.0,93.0,0.0,446.0,2429.0
Curaçao,16.0,0.0,1.0,0.0,13.0,2.0,0.0,98.0,6.0,351.0,2139.0
Sao Tome and Principe,16.0,2.0,1.0,1.0,4.0,11.0,0.0,73.0,5.0,19.0,87.0
Dominica,16.0,0.0,0.0,0.0,13.0,3.0,0.0,222.0,0.0,383.0,5320.0
Namibia,16.0,0.0,0.0,0.0,8.0,8.0,0.0,6.0,0.0,704.0,277.0
St. Vincent Grenadines,16.0,0.0,0.0,0.0,8.0,8.0,0.0,144.0,0.0,108.0,973.0
Saint Kitts and Nevis,15.0,0.0,0.0,0.0,6.0,9.0,0.0,282.0,0.0,293.0,5508.0
Tajikistan,15.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0
Nicaragua,14.0,0.0,3.0,0.0,7.0,4.0,0.0,2.0,0.5,0.0,0.0
Falkland Islands,13.0,0.0,0.0,0.0,13.0,0.0,0.0,3736.0,0.0,372.0,106897.0
Gambia,12.0,1.0,1.0,0.0,8.0,3.0,0.0,5.0,0.4,401.0,166.0
Turks and Caicos,12.0,0.0,1.0,0.0,5.0,6.0,0.0,310.0,26.0,83.0,2144.0
Burundi,11.0,0.0,1.0,0.0,4.0,6.0,0.0,0.9,0.08,284.0,24.0
Montserrat,11.0,0.0,1.0,0.0,2.0,8.0,1.0,2204.0,200.0,36.0,7212.0
Greenland,11.0,0.0,0.0,0.0,11.0,0.0,0.0,194.0,0.0,1271.0,22389.0
Vatican City,11.0,0.0,0.0,0.0,2.0,9.0,0.0,13733.0,0.0,0.0,0.0
Seychelles,11.0,0.0,0.0,0.0,6.0,5.0,0.0,112.0,0.0,0.0,0.0
Suriname,10.0,0.0,1.0,0.0,8.0,1.0,0.0,17.0,2.0,404.0,689.0
MS Zaandam,9.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Mauritania,8.0,0.0,1.0,0.0,6.0,1.0,0.0,2.0,0.2,1032.0,222.0
Papua New Guinea,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.9,0.0,604.0,68.0
Yemen,7.0,1.0,2.0,0.0,1.0,4.0,0.0,0.2,0.07,120.0,4.0
Bhutan,7.0,0.0,0.0,0.0,5.0,2.0,0.0,9.0,0.0,10101.0,13091.0
British Virgin Islands,6.0,0.0,1.0,0.0,3.0,2.0,0.0,198.0,33.0,0.0,0.0
Caribbean Netherlands,6.0,1.0,0.0,0.0,0.0,6.0,0.0,229.0,0.0,110.0,4195.0
St. Barth,6.0,0.0,0.0,0.0,6.0,0.0,0.0,607.0,0.0,0.0,0.0
Western Sahara,6.0,0.0,0.0,0.0,5.0,1.0,0.0,10.0,0.0,0.0,0.0
Anguilla,3.0,0.0,0.0,0.0,3.0,0.0,0.0,200.0,0.0,0.0,0.0
Comoros,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Saint Pierre Miquelon,1.0,0.0,0.0,0.0,0.0,1.0,0.0,173.0,0.0,0.0,0.0
