Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population
Qatar,20.0,40481.0,1830.0,19.0,2.0,7893.0,32569.0,175.0,14078.0,7.0,180642.0,62822.0,2875446.0
Ecuador,21.0,35828.0,522.0,3056.0,117.0,3557.0,29215.0,191.0,2034.0,174.0,104330.0,5924.0,17612428.0
Belarus,22.0,34303.0,932.0,190.0,5.0,12833.0,21280.0,92.0,3630.0,20.0,419004.0,44341.0,9449653.0
Sweden,23.0,32809.0,637.0,3925.0,54.0,4971.0,23913.0,265.0,3251.0,389.0,209900.0,20798.0,10092371.0
Switzerland,24.0,30707.0,13.0,1903.0,5.0,27900.0,904.0,51.0,3551.0,220.0,364321.0,42129.0,8647657.0
Singapore,25.0,30426.0,614.0,23.0,0.0,12995.0,17408.0,8.0,5205.0,4.0,294414.0,50368.0,5845265.0
Bangladesh,26.0,30205.0,1694.0,432.0,24.0,6190.0,23583.0,1.0,184.0,3.0,223841.0,1361.0,164506480.0
Portugal,27.0,30200.0,288.0,1289.0,12.0,7590.0,21321.0,84.0,2961.0,126.0,689705.0,67619.0,10199821.0
UAE,28.0,27892.0,994.0,241.0,4.0,13798.0,13853.0,1.0,2824.0,24.0,1600923.0,162087.0,9876944.0
Ireland,29.0,24506.0,115.0,1592.0,9.0,21060.0,1854.0,54.0,4969.0,323.0,295626.0,59945.0,4931601.0
Indonesia,30.0,20796.0,634.0,1326.0,48.0,5057.0,14413.0,0.0,76.0,5.0,229334.0,839.0,273200237.0
Poland,31.0,20619.0,476.0,982.0,10.0,8731.0,10906.0,160.0,545.0,26.0,719571.0,19011.0,37850989.0
Ukraine,32.0,20148.0,442.0,588.0,9.0,6585.0,12975.0,256.0,460.0,13.0,267185.0,6106.0,43760843.0
South Africa,33.0,20125.0,988.0,397.0,28.0,10104.0,9624.0,119.0,340.0,7.0,543032.0,9169.0,59224262.0
Kuwait,34.0,19564.0,955.0,138.0,9.0,5515.0,13911.0,180.0,4589.0,32.0,264959.0,62148.0,4263365.0
Colombia,35.0,18330.0,0.0,652.0,0.0,4431.0,13247.0,136.0,361.0,13.0,214536.0,4221.0,50822230.0
Romania,36.0,17712.0,127.0,1166.0,10.0,10777.0,5769.0,200.0,920.0,61.0,352647.0,18318.0,19250875.0
Israel,37.0,16690.0,7.0,279.0,0.0,13915.0,2496.0,47.0,1932.0,32.0,531124.0,61472.0,8640028.0
Austria,38.0,16436.0,32.0,635.0,2.0,15005.0,796.0,31.0,1826.0,71.0,390488.0,43384.0,9000787.0
Japan,39.0,16424.0,0.0,777.0,0.0,12672.0,2975.0,195.0,130.0,6.0,261572.0,2067.0,126516956.0
Egypt,40.0,15786.0,783.0,707.0,11.0,4374.0,10705.0,41.0,155.0,7.0,135000.0,1322.0,102109848.0
Dominican Republic,41.0,13989.0,332.0,456.0,8.0,7572.0,5961.0,113.0,1291.0,42.0,61330.0,5660.0,10835780.0
Philippines,42.0,13597.0,163.0,857.0,11.0,3092.0,9648.0,81.0,124.0,8.0,278041.0,2541.0,109415846.0
Denmark,43.0,11230.0,48.0,561.0,0.0,9764.0,905.0,23.0,1940.0,97.0,514765.0,88906.0,5789998.0
S. Korea,44.0,11142.0,20.0,264.0,0.0,10162.0,716.0,15.0,217.0,5.0,802418.0,15653.0,51264480.0
Serbia,45.0,11024.0,105.0,237.0,0.0,5541.0,5246.0,12.0,1261.0,27.0,209797.0,24001.0,8741034.0
Panama,46.0,10116.0,0.0,291.0,0.0,6245.0,3580.0,72.0,2349.0,68.0,53928.0,12521.0,4306982.0
Argentina,47.0,9931.0,0.0,419.0,3.0,3062.0,6450.0,171.0,220.0,9.0,121278.0,2686.0,45149718.0
Afghanistan,48.0,9216.0,540.0,205.0,12.0,996.0,8015.0,19.0,237.0,5.0,27889.0,718.0,38824552.0
Czechia,49.0,8770.0,16.0,312.0,6.0,6019.0,2439.0,29.0,819.0,29.0,387127.0,36157.0,10706852.0
Bahrain,50.0,8414.0,240.0,12.0,0.0,4096.0,4306.0,7.0,4966.0,7.0,269179.0,158887.0,1694155.0
Norway,51.0,8322.0,13.0,235.0,0.0,7727.0,360.0,13.0,1536.0,43.0,229769.0,42420.0,5416564.0
Algeria,52.0,7918.0,190.0,582.0,7.0,4256.0,3080.0,22.0,181.0,13.0,0.0,0.0,43759272.0
Kazakhstan,53.0,7597.0,363.0,35.0,0.0,4096.0,3466.0,31.0,405.0,2.0,612997.0,32691.0,18751427.0
Morocco,54.0,7332.0,121.0,197.0,1.0,4377.0,2758.0,1.0,199.0,5.0,123402.0,3348.0,36861343.0
Malaysia,55.0,7137.0,78.0,115.0,1.0,5859.0,1163.0,9.0,221.0,4.0,491729.0,15215.0,32319132.0
Australia,56.0,7095.0,14.0,101.0,1.0,6479.0,515.0,7.0,279.0,4.0,1170682.0,45969.0,25466640.0
Nigeria,57.0,7016.0,0.0,211.0,0.0,1907.0,4898.0,7.0,34.0,1.0,40043.0,195.0,205528166.0
Moldova,58.0,6847.0,143.0,237.0,4.0,3369.0,3241.0,251.0,1697.0,59.0,40565.0,10053.0,4034947.0
Oman,59.0,6794.0,424.0,34.0,3.0,1821.0,4939.0,31.0,1335.0,7.0,72000.0,14143.0,5091036.0
Finland,60.0,6537.0,44.0,306.0,0.0,4800.0,1431.0,21.0,1180.0,55.0,163000.0,29423.0,5539799.0
Ghana,61.0,6486.0,217.0,31.0,0.0,1951.0,4504.0,12.0,209.0,1.0,192194.0,6200.0,30996750.0
Armenia,62.0,5928.0,322.0,74.0,4.0,2874.0,2980.0,10.0,2001.0,25.0,47654.0,16085.0,2962649.0
Bolivia,63.0,5187.0,268.0,215.0,16.0,561.0,4411.0,3.0,445.0,18.0,14803.0,1270.0,11654953.0
Cameroon,64.0,4400.0,112.0,159.0,3.0,1822.0,2419.0,28.0,166.0,6.0,0.0,0.0,26466746.0
Luxembourg,65.0,3981.0,1.0,109.0,0.0,3748.0,124.0,5.0,6372.0,174.0,65724.0,105191.0,624808.0
Iraq,66.0,3964.0,87.0,147.0,7.0,2532.0,1285.0,0.0,99.0,4.0,175830.0,4383.0,40115676.0
Azerbaijan,67.0,3855.0,106.0,46.0,2.0,2399.0,1410.0,42.0,381.0,5.0,252496.0,24928.0,10129036.0
Hungary,68.0,3678.0,37.0,476.0,3.0,1587.0,1615.0,23.0,381.0,49.0,155801.0,16124.0,9662923.0
Sudan,69.0,3378.0,240.0,137.0,16.0,372.0,2869.0,0.0,77.0,3.0,394.0,9.0,43727573.0
Honduras,70.0,3204.0,104.0,156.0,5.0,397.0,2651.0,13.0,324.0,16.0,11820.0,1196.0,9886537.0
Guinea,71.0,3067.0,0.0,18.0,0.0,1575.0,1474.0,18.0,234.0,1.0,10304.0,787.0,13089690.0
Thailand,72.0,3037.0,0.0,56.0,0.0,2910.0,71.0,61.0,44.0,0.8,328073.0,4701.0,69781150.0
Uzbekistan,73.0,3028.0,64.0,13.0,0.0,2492.0,523.0,4.0,91.0,0.4,460000.0,13767.0,33413938.0
Senegal,74.0,2909.0,97.0,33.0,0.0,1311.0,1565.0,6.0,174.0,2.0,32883.0,1970.0,16690729.0
Greece,75.0,2874.0,21.0,169.0,1.0,1374.0,1331.0,19.0,276.0,16.0,147958.0,14188.0,10428331.0
Tajikistan,76.0,2551.0,201.0,44.0,0.0,1089.0,1418.0,0.0,268.0,5.0,0.0,0.0,9512290.0
Guatemala,77.0,2512.0,247.0,48.0,3.0,222.0,2242.0,5.0,141.0,3.0,25464.0,1424.0,17877078.0
Bosnia and Herzegovina,78.0,2372.0,22.0,141.0,1.0,1614.0,617.0,4.0,723.0,43.0,57507.0,17517.0,3282920.0
Bulgaria,79.0,2372.0,41.0,125.0,5.0,769.0,1478.0,29.0,341.0,18.0,71605.0,10297.0,6953796.0
Ivory Coast,80.0,2341.0,40.0,29.0,0.0,1146.0,1166.0,0.0,89.0,1.0,22233.0,845.0,26300113.0
Djibouti,81.0,2270.0,223.0,10.0,0.0,1064.0,1196.0,0.0,2301.0,10.0,22097.0,22403.0,986363.0
Croatia,82.0,2243.0,6.0,99.0,2.0,2011.0,133.0,5.0,546.0,24.0,59911.0,14584.0,4107874.0
DRC,83.0,1945.0,110.0,63.0,2.0,312.0,1570.0,0.0,22.0,0.7,0.0,0.0,89226763.0
North Macedonia,84.0,1921.0,23.0,112.0,1.0,1387.0,422.0,21.0,922.0,54.0,24018.0,11528.0,2083383.0
Cuba,85.0,1916.0,8.0,81.0,1.0,1631.0,204.0,4.0,169.0,7.0,90911.0,8026.0,11327348.0
Estonia,86.0,1807.0,7.0,64.0,0.0,1508.0,235.0,2.0,1362.0,48.0,74604.0,56244.0,1326440.0
Iceland,87.0,1803.0,0.0,10.0,0.0,1791.0,2.0,0.0,5287.0,29.0,58225.0,170748.0,341000.0
El Salvador,88.0,1725.0,85.0,33.0,0.0,562.0,1130.0,26.0,266.0,5.0,67663.0,10438.0,6482643.0
Lithuania,89.0,1604.0,11.0,61.0,0.0,1111.0,432.0,17.0,588.0,22.0,259043.0,95025.0,2726052.0
Somalia,90.0,1594.0,0.0,61.0,0.0,204.0,1329.0,2.0,101.0,4.0,0.0,0.0,15839369.0
Gabon,91.0,1567.0,0.0,12.0,0.0,365.0,1190.0,6.0,706.0,5.0,8622.0,3885.0,2219485.0
Mayotte,92.0,1521.0,46.0,19.0,0.0,894.0,608.0,11.0,5591.0,70.0,5200.0,19116.0,272030.0
New Zealand,93.0,1504.0,1.0,21.0,0.0,1455.0,28.0,1.0,312.0,4.0,250246.0,51941.0,4817906.0
Slovakia,94.0,1503.0,1.0,28.0,0.0,1256.0,219.0,2.0,275.0,5.0,154529.0,28305.0,5459361.0
Slovenia,95.0,1468.0,0.0,106.0,0.0,1340.0,22.0,3.0,706.0,51.0,75110.0,36130.0,2078908.0
Kyrgyzstan,96.0,1350.0,37.0,14.0,0.0,939.0,397.0,5.0,207.0,2.0,98281.0,15093.0,6511813.0
Maldives,97.0,1274.0,58.0,4.0,0.0,109.0,1161.0,9.0,2362.0,7.0,11775.0,21828.0,539443.0
Kenya,98.0,1161.0,52.0,50.0,0.0,380.0,731.0,1.0,22.0,0.9,55074.0,1027.0,53631400.0
Guinea-Bissau,99.0,1109.0,0.0,6.0,0.0,42.0,1061.0,0.0,565.0,3.0,1500.0,764.0,1962465.0
Lebanon,100.0,1086.0,62.0,26.0,0.0,663.0,397.0,3.0,159.0,4.0,69610.0,10194.0,6828619.0
Sri Lanka,101.0,1068.0,20.0,9.0,0.0,620.0,439.0,1.0,50.0,0.4,49124.0,2295.0,21403517.0
Hong Kong,102.0,1066.0,2.0,4.0,0.0,1029.0,33.0,1.0,142.0,0.5,168291.0,22468.0,7490261.0
Tunisia,103.0,1046.0,0.0,47.0,0.0,883.0,116.0,3.0,89.0,4.0,45308.0,3838.0,11804800.0
Latvia,104.0,1030.0,5.0,22.0,0.0,712.0,296.0,2.0,545.0,12.0,96366.0,51033.0,1888294.0
Albania,105.0,981.0,12.0,31.0,0.0,777.0,173.0,3.0,341.0,11.0,12933.0,4494.0,2878129.0
Mali,106.0,969.0,22.0,62.0,2.0,560.0,347.0,0.0,48.0,3.0,3483.0,173.0,20179688.0
Equatorial Guinea,107.0,960.0,57.0,11.0,1.0,165.0,784.0,0.0,687.0,8.0,854.0,611.0,1397254.0
Niger,108.0,937.0,13.0,60.0,0.0,764.0,113.0,0.0,39.0,2.0,5971.0,248.0,24095961.0
Cyprus,109.0,927.0,4.0,17.0,0.0,561.0,349.0,10.0,768.0,14.0,95349.0,79036.0,1206392.0
Zambia,110.0,920.0,54.0,7.0,0.0,336.0,577.0,1.0,50.0,0.4,20011.0,1092.0,18321393.0
Costa Rica,111.0,911.0,8.0,10.0,0.0,600.0,301.0,4.0,179.0,2.0,22554.0,4432.0,5088953.0
Venezuela,112.0,882.0,0.0,10.0,0.0,262.0,610.0,2.0,31.0,0.4,697691.0,24528.0,28444376.0
Paraguay,113.0,838.0,2.0,11.0,0.0,264.0,563.0,0.0,118.0,2.0,21987.0,3087.0,7122661.0
Burkina Faso,114.0,814.0,2.0,52.0,0.0,672.0,90.0,0.0,39.0,2.0,0.0,0.0,20833816.0
Andorra,115.0,762.0,0.0,51.0,0.0,652.0,59.0,3.0,9864.0,660.0,3750.0,48542.0,77252.0
Uruguay,116.0,749.0,0.0,20.0,0.0,594.0,135.0,4.0,216.0,6.0,36537.0,10522.0,3472430.0
Haiti,117.0,734.0,71.0,25.0,3.0,21.0,688.0,0.0,64.0,2.0,2519.0,221.0,11386865.0
Georgia,118.0,723.0,2.0,12.0,0.0,495.0,216.0,6.0,181.0,3.0,45707.0,11455.0,3989972.0
Diamond Princess,119.0,712.0,0.0,13.0,0.0,651.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0
Jordan,120.0,700.0,16.0,9.0,0.0,461.0,230.0,5.0,69.0,0.9,159320.0,15632.0,10191845.0
San Marino,121.0,661.0,3.0,41.0,0.0,254.0,366.0,1.0,19485.0,1209.0,3873.0,114170.0,33923.0
Chad,122.0,611.0,23.0,58.0,0.0,196.0,357.0,0.0,37.0,4.0,0.0,0.0,16368402.0
Sierra Leone,123.0,606.0,21.0,38.0,3.0,230.0,338.0,0.0,76.0,5.0,0.0,0.0,7957977.0
Malta,124.0,600.0,1.0,6.0,0.0,469.0,125.0,1.0,1359.0,14.0,57784.0,130906.0,441416.0
South Sudan,125.0,563.0,82.0,6.0,2.0,6.0,551.0,0.0,50.0,0.5,3356.0,300.0,11178970.0
Channel Islands,126.0,558.0,0.0,45.0,0.0,508.0,5.0,0.0,3213.0,259.0,5342.0,30757.0,173685.0
Jamaica,127.0,534.0,5.0,9.0,0.0,181.0,344.0,0.0,180.0,3.0,9178.0,3101.0,2959765.0
Nepal,128.0,516.0,59.0,3.0,0.0,70.0,443.0,1.0,18.0,0.1,124604.0,4285.0,29076092.0
Tanzania,129.0,509.0,0.0,21.0,0.0,183.0,305.0,7.0,9.0,0.4,0.0,0.0,59527001.0
CAR,130.0,479.0,43.0,0.0,0.0,18.0,461.0,0.0,99.0,0.0,11570.0,2400.0,4820066.0
Congo,131.0,469.0,0.0,16.0,0.0,137.0,316.0,0.0,85.0,3.0,0.0,0.0,5501846.0
Réunion,132.0,449.0,0.0,1.0,0.0,411.0,37.0,2.0,502.0,1.0,17200.0,19226.0,894609.0
Madagascar,133.0,448.0,43.0,2.0,0.0,135.0,311.0,2.0,16.0,0.07,5670.0,205.0,27605453.0
Taiwan,134.0,441.0,0.0,7.0,0.0,408.0,26.0,0.0,19.0,0.3,70338.0,2954.0,23812157.0
Ethiopia,135.0,433.0,34.0,5.0,0.0,128.0,300.0,0.0,4.0,0.04,73205.0,639.0,114622829.0
Palestine,136.0,423.0,0.0,2.0,0.0,346.0,75.0,0.0,83.0,0.4,44876.0,8821.0,5087326.0
Togo,137.0,363.0,9.0,12.0,0.0,121.0,230.0,0.0,44.0,1.0,14767.0,1789.0,8255653.0
Cabo Verde,138.0,362.0,6.0,3.0,0.0,95.0,264.0,0.0,652.0,5.0,892.0,1606.0,555311.0
Isle of Man,139.0,336.0,0.0,24.0,0.0,303.0,9.0,2.0,3954.0,282.0,4393.0,51692.0,84984.0
Mauritius,140.0,332.0,0.0,10.0,0.0,322.0,0.0,0.0,261.0,8.0,101052.0,79472.0,1271542.0
Montenegro,141.0,324.0,0.0,9.0,0.0,314.0,1.0,0.0,516.0,14.0,10167.0,16188.0,628058.0
Vietnam,142.0,324.0,0.0,0.0,0.0,266.0,58.0,2.0,3.0,0.0,275000.0,2828.0,97241403.0
Rwanda,143.0,321.0,1.0,0.0,0.0,222.0,99.0,0.0,25.0,0.0,55968.0,4334.0,12913795.0
Nicaragua,144.0,279.0,0.0,17.0,0.0,199.0,63.0,0.0,42.0,3.0,0.0,0.0,6615686.0
Sao Tome and Principe,145.0,251.0,0.0,8.0,0.0,4.0,239.0,0.0,1148.0,37.0,175.0,800.0,218686.0
Liberia,146.0,249.0,9.0,24.0,1.0,136.0,89.0,0.0,49.0,5.0,0.0,0.0,5043542.0
French Guiana,147.0,249.0,0.0,1.0,0.0,137.0,111.0,0.0,836.0,3.0,0.0,0.0,297751.0
Eswatini,148.0,225.0,5.0,2.0,0.0,119.0,104.0,0.0,194.0,2.0,4994.0,4310.0,1158822.0
Yemen,149.0,209.0,12.0,33.0,0.0,11.0,165.0,0.0,7.0,1.0,120.0,4.0,29748378.0
Mauritania,150.0,200.0,27.0,6.0,1.0,7.0,187.0,0.0,43.0,1.0,2583.0,557.0,4634928.0
Myanmar,151.0,199.0,0.0,6.0,0.0,116.0,77.0,0.0,4.0,0.1,17152.0,315.0,54369777.0
Martinique,152.0,197.0,5.0,14.0,0.0,91.0,92.0,0.0,525.0,37.0,0.0,0.0,375296.0
Faeroe Islands,153.0,187.0,0.0,0.0,0.0,187.0,0.0,0.0,3829.0,0.0,9084.0,185984.0,48843.0
Uganda,154.0,175.0,15.0,0.0,0.0,68.0,107.0,0.0,4.0,0.0,81682.0,1793.0,45562477.0
Mozambique,155.0,164.0,2.0,0.0,0.0,48.0,116.0,0.0,5.0,0.0,7480.0,240.0,31149023.0
Guadeloupe,156.0,155.0,0.0,13.0,0.0,109.0,33.0,3.0,387.0,32.0,2866.0,7163.0,400117.0
Gibraltar,157.0,151.0,0.0,0.0,0.0,147.0,4.0,0.0,4482.0,0.0,6101.0,181082.0,33692.0
Brunei ,158.0,141.0,0.0,1.0,0.0,136.0,4.0,2.0,323.0,2.0,18193.0,41630.0,437013.0
Mongolia,159.0,141.0,1.0,0.0,0.0,28.0,113.0,27.0,43.0,0.0,12153.0,3714.0,3272228.0
Benin,160.0,135.0,0.0,3.0,0.0,61.0,71.0,0.0,11.0,0.2,26792.0,2217.0,12084945.0
Cayman Islands,161.0,129.0,8.0,1.0,0.0,61.0,67.0,0.0,1965.0,15.0,8426.0,128377.0,65635.0
Guyana,162.0,127.0,0.0,10.0,0.0,57.0,60.0,3.0,162.0,13.0,1329.0,1691.0,786139.0
Bermuda,163.0,125.0,0.0,9.0,0.0,80.0,36.0,2.0,2006.0,144.0,5784.0,92838.0,62302.0
Cambodia,164.0,123.0,0.0,0.0,0.0,122.0,1.0,0.0,7.0,0.0,15830.0,948.0,16692685.0
Trinidad and Tobago,165.0,116.0,0.0,8.0,0.0,108.0,0.0,0.0,83.0,6.0,2835.0,2026.0,1398999.0
Aruba,166.0,101.0,0.0,3.0,0.0,95.0,3.0,4.0,946.0,28.0,2048.0,19191.0,106717.0
Bahamas,167.0,97.0,0.0,11.0,0.0,44.0,42.0,1.0,247.0,28.0,1910.0,4862.0,392826.0
Monaco,168.0,97.0,0.0,4.0,0.0,90.0,3.0,1.0,2474.0,102.0,0.0,0.0,39211.0
Barbados,169.0,90.0,0.0,7.0,0.0,70.0,13.0,4.0,313.0,24.0,4541.0,15804.0,287337.0
Malawi,170.0,82.0,10.0,3.0,0.0,28.0,51.0,1.0,4.0,0.2,2411.0,126.0,19070499.0
Liechtenstein,171.0,82.0,0.0,1.0,0.0,55.0,26.0,0.0,2151.0,26.0,900.0,23612.0,38116.0
Comoros,172.0,78.0,44.0,1.0,0.0,18.0,59.0,0.0,90.0,1.0,0.0,0.0,867421.0
Sint Maarten,173.0,77.0,0.0,15.0,0.0,59.0,3.0,1.0,1798.0,350.0,437.0,10205.0,42821.0
Libya,174.0,72.0,1.0,3.0,0.0,38.0,31.0,0.0,10.0,0.4,4351.0,634.0,6860692.0
Angola,175.0,60.0,2.0,3.0,0.0,17.0,40.0,0.0,2.0,0.09,6136.0,187.0,32740203.0
French Polynesia,176.0,60.0,0.0,0.0,0.0,60.0,0.0,0.0,214.0,0.0,3686.0,13130.0,280731.0
Syria,177.0,59.0,1.0,4.0,1.0,37.0,18.0,0.0,3.0,0.2,0.0,0.0,17449901.0
Zimbabwe,178.0,51.0,0.0,4.0,0.0,18.0,29.0,0.0,3.0,0.3,28019.0,1888.0,14838265.0
Macao,179.0,45.0,0.0,0.0,0.0,45.0,0.0,0.0,69.0,0.0,0.0,0.0,648331.0
Burundi,180.0,42.0,0.0,1.0,0.0,20.0,21.0,0.0,4.0,0.08,284.0,24.0,11847387.0
Saint Martin,181.0,40.0,0.0,3.0,0.0,33.0,4.0,1.0,1037.0,78.0,0.0,0.0,38590.0
Eritrea,182.0,39.0,0.0,0.0,0.0,39.0,0.0,0.0,11.0,0.0,0.0,0.0,3540846.0
Botswana,183.0,30.0,1.0,1.0,0.0,19.0,10.0,0.0,13.0,0.4,16100.0,6863.0,2346068.0
Antigua and Barbuda,184.0,25.0,0.0,3.0,0.0,19.0,3.0,1.0,256.0,31.0,183.0,1870.0,97839.0
Gambia,185.0,25.0,1.0,1.0,0.0,13.0,11.0,0.0,10.0,0.4,1476.0,613.0,2408415.0
Timor-Leste,186.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,18.0,0.0,738.0,561.0,1315521.0
Grenada,187.0,22.0,0.0,0.0,0.0,17.0,5.0,4.0,196.0,0.0,3007.0,26737.0,112466.0
Bhutan,188.0,21.0,0.0,0.0,0.0,6.0,15.0,0.0,27.0,0.0,14843.0,19260.0,770656.0
Laos,189.0,19.0,0.0,0.0,0.0,14.0,5.0,0.0,3.0,0.0,5044.0,694.0,7263530.0
Namibia,190.0,19.0,1.0,0.0,0.0,14.0,5.0,0.0,7.0,0.0,2681.0,1057.0,2535571.0
Belize,191.0,18.0,0.0,2.0,0.0,16.0,0.0,0.0,45.0,5.0,1435.0,3617.0,396791.0
Fiji,192.0,18.0,0.0,0.0,0.0,15.0,3.0,0.0,20.0,0.0,1300.0,1451.0,895730.0
New Caledonia,193.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,63.0,0.0,5454.0,19124.0,285193.0
Saint Lucia,194.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,98.0,0.0,867.0,4724.0,183536.0
St. Vincent Grenadines,195.0,18.0,0.0,0.0,0.0,14.0,4.0,0.0,162.0,0.0,175.0,1578.0,110902.0
Curaçao,196.0,16.0,0.0,1.0,0.0,14.0,1.0,0.0,98.0,6.0,504.0,3073.0,164020.0
Dominica,197.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,222.0,0.0,433.0,6017.0,71967.0
Saint Kitts and Nevis,198.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,282.0,0.0,391.0,7355.0,53158.0
Falkland Islands,199.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,3749.0,0.0,426.0,122837.0,3468.0
Turks and Caicos,200.0,12.0,0.0,1.0,0.0,10.0,1.0,0.0,310.0,26.0,109.0,2820.0,38658.0
Vatican City,201.0,12.0,0.0,0.0,0.0,2.0,10.0,0.0,14981.0,0.0,0.0,0.0,801.0
Montserrat,202.0,11.0,0.0,1.0,0.0,10.0,0.0,0.0,2204.0,200.0,36.0,7212.0,4992.0
Suriname,203.0,11.0,0.0,1.0,0.0,9.0,1.0,0.0,19.0,2.0,404.0,689.0,586049.0
Greenland,204.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,194.0,0.0,1767.0,31132.0,56759.0
Seychelles,205.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,112.0,0.0,0.0,0.0,98280.0
MS Zaandam,206.0,9.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,207.0,8.0,0.0,1.0,0.0,6.0,1.0,0.0,265.0,33.0,167.0,5528.0,30209.0
Papua New Guinea,208.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.9,0.0,2402.0,269.0,8927298.0
Caribbean Netherlands,209.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,229.0,0.0,424.0,16186.0,26196.0
St. Barth,210.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,608.0,0.0,0.0,0.0,9874.0
Western Sahara,211.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,595583.0
