Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/1M pop
Indonesia,450.0,81.0,38.0,6.0,20.0,392.0,0.0,2.0
Singapore,432.0,47.0,2.0,2.0,140.0,290.0,14.0,74.0
Thailand,411.0,89.0,1.0,0.0,44.0,366.0,7.0,6.0
Saudi Arabia,392.0,48.0,0.0,0.0,16.0,376.0,0.0,11.0
Slovenia,383.0,42.0,1.0,0.0,0.0,382.0,12.0,184.0
Romania,367.0,59.0,0.0,0.0,52.0,315.0,14.0,19.0
India,332.0,83.0,5.0,0.0,23.0,304.0,0.0,0.2
Peru,318.0,55.0,5.0,1.0,1.0,312.0,5.0,10.0
Bahrain,310.0,12.0,1.0,0.0,125.0,184.0,4.0,182.0
Philippines,307.0,77.0,19.0,1.0,13.0,275.0,1.0,3.0
Russia,306.0,53.0,1.0,0.0,16.0,289.0,0.0,2.0
Estonia,306.0,23.0,0.0,0.0,2.0,304.0,0.0,231.0
Egypt,294.0,9.0,10.0,2.0,42.0,242.0,0.0,3.0
Hong Kong,273.0,17.0,4.0,0.0,98.0,171.0,4.0,36.0
South Africa,240.0,38.0,0.0,0.0,2.0,238.0,0.0,4.0
Lebanon,230.0,53.0,4.0,0.0,8.0,218.0,4.0,34.0
Iraq,214.0,6.0,17.0,0.0,51.0,146.0,0.0,5.0
Croatia,206.0,76.0,1.0,0.0,5.0,200.0,0.0,50.0
Mexico,203.0,39.0,2.0,1.0,4.0,197.0,1.0,2.0
Panama,200.0,0.0,1.0,0.0,1.0,198.0,7.0,46.0
Colombia,196.0,51.0,0.0,0.0,1.0,195.0,0.0,4.0
Slovakia,178.0,41.0,0.0,0.0,7.0,171.0,2.0,33.0
Kuwait,176.0,17.0,0.0,0.0,27.0,149.0,5.0,41.0
Serbia,171.0,36.0,1.0,0.0,2.0,168.0,4.0,20.0
Bulgaria,163.0,36.0,3.0,0.0,3.0,157.0,3.0,23.0
San Marino,160.0,9.0,20.0,6.0,4.0,136.0,12.0,4715.0
Armenia,160.0,24.0,0.0,0.0,1.0,159.0,2.0,54.0
Argentina,158.0,0.0,4.0,1.0,3.0,151.0,0.0,3.0
Taiwan,153.0,18.0,2.0,0.0,28.0,123.0,0.0,6.0
UAE,153.0,13.0,2.0,0.0,38.0,113.0,2.0,15.0
Algeria,139.0,45.0,15.0,4.0,65.0,59.0,0.0,3.0
Latvia,124.0,13.0,0.0,0.0,1.0,123.0,0.0,66.0
Costa Rica,117.0,4.0,2.0,0.0,2.0,113.0,2.0,23.0
Dominican Republic,112.0,40.0,3.0,1.0,0.0,109.0,0.0,10.0
Uruguay,110.0,0.0,0.0,0.0,0.0,110.0,0.0,32.0
Hungary,103.0,18.0,4.0,0.0,7.0,92.0,6.0,11.0
Lithuania,99.0,30.0,1.0,0.0,1.0,97.0,1.0,36.0
Jordan,99.0,15.0,0.0,0.0,1.0,98.0,0.0,10.0
Morocco,96.0,10.0,3.0,0.0,3.0,90.0,1.0,3.0
Vietnam,94.0,3.0,0.0,0.0,17.0,77.0,2.0,1.0
Bosnia and Herzegovina,93.0,4.0,1.0,1.0,2.0,90.0,1.0,28.0
Faeroe Islands,92.0,12.0,0.0,0.0,3.0,89.0,0.0,1883.0
Andorra,88.0,13.0,0.0,0.0,1.0,87.0,2.0,1139.0
North Macedonia,85.0,9.0,0.0,0.0,1.0,84.0,1.0,41.0
Cyprus,84.0,9.0,0.0,0.0,3.0,81.0,3.0,70.0
Brunei ,83.0,5.0,0.0,0.0,1.0,82.0,2.0,190.0
Moldova,80.0,14.0,1.0,0.0,1.0,78.0,3.0,20.0
Sri Lanka,77.0,4.0,0.0,0.0,3.0,74.0,2.0,4.0
Albania,76.0,6.0,2.0,0.0,2.0,72.0,2.0,26.0
Belarus,76.0,7.0,0.0,0.0,15.0,61.0,0.0,8.0
Malta,73.0,9.0,0.0,0.0,2.0,71.0,1.0,165.0
Venezuela,70.0,5.0,0.0,0.0,15.0,55.0,2.0,2.0
Burkina Faso,64.0,24.0,3.0,2.0,5.0,56.0,0.0,3.0
Tunisia,60.0,6.0,1.0,0.0,1.0,58.0,7.0,5.0
Senegal,56.0,9.0,0.0,0.0,5.0,51.0,0.0,3.0
Kazakhstan,54.0,2.0,0.0,0.0,0.0,54.0,0.0,3.0
Azerbaijan,53.0,9.0,1.0,0.0,11.0,41.0,0.0,5.0
Cambodia,53.0,2.0,0.0,0.0,2.0,51.0,0.0,3.0
Palestine,53.0,5.0,0.0,0.0,17.0,36.0,0.0,10.0
New Zealand,52.0,0.0,0.0,0.0,0.0,52.0,0.0,11.0
Oman,52.0,4.0,0.0,0.0,13.0,39.0,0.0,10.0
Guadeloupe,51.0,0.0,1.0,0.0,0.0,50.0,4.0,127.0
Georgia,49.0,5.0,0.0,0.0,1.0,48.0,1.0,12.0
Trinidad and Tobago,49.0,40.0,0.0,0.0,0.0,49.0,0.0,35.0
Ukraine,47.0,6.0,3.0,0.0,1.0,43.0,0.0,1.0
Réunion,45.0,7.0,0.0,0.0,0.0,45.0,0.0,50.0
Uzbekistan,41.0,8.0,0.0,0.0,0.0,41.0,0.0,1.0
Cameroon,40.0,13.0,0.0,0.0,2.0,38.0,0.0,2.0
Liechtenstein,37.0,9.0,0.0,0.0,0.0,37.0,0.0,970.0
Martinique,32.0,0.0,1.0,0.0,0.0,31.0,7.0,85.0
Channel Islands,32.0,20.0,0.0,0.0,0.0,32.0,0.0,184.0
Bangladesh,24.0,4.0,2.0,1.0,3.0,19.0,0.0,0.1
Afghanistan,24.0,0.0,0.0,0.0,1.0,23.0,0.0,0.6
Honduras,24.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0
DRC,23.0,5.0,1.0,1.0,0.0,22.0,0.0,0.3
Nigeria,22.0,10.0,0.0,0.0,1.0,21.0,0.0,0.1
Cuba,21.0,0.0,1.0,0.0,0.0,20.0,0.0,2.0
Ghana,21.0,5.0,1.0,1.0,0.0,20.0,0.0,0.7
Puerto Rico,21.0,7.0,0.0,0.0,0.0,21.0,0.0,7.0
Jamaica,19.0,0.0,1.0,0.0,2.0,16.0,0.0,6.0
Bolivia,19.0,3.0,0.0,0.0,0.0,19.0,0.0,2.0
Paraguay,18.0,0.0,1.0,1.0,0.0,17.0,1.0,3.0
Macao,18.0,1.0,0.0,0.0,10.0,8.0,0.0,28.0
Monaco,18.0,7.0,0.0,0.0,1.0,17.0,0.0,459.0
French Guiana,18.0,3.0,0.0,0.0,0.0,18.0,0.0,60.0
Guatemala,17.0,5.0,1.0,0.0,0.0,16.0,0.0,0.9
Rwanda,17.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0
Montenegro,16.0,2.0,0.0,0.0,0.0,16.0,0.0,25.0
Togo,16.0,7.0,0.0,0.0,0.0,16.0,0.0,2.0
French Polynesia,15.0,4.0,0.0,0.0,0.0,15.0,0.0,53.0
Guam,15.0,1.0,0.0,0.0,0.0,15.0,0.0,89.0
Mauritius,14.0,2.0,1.0,1.0,0.0,13.0,0.0,11.0
Ivory Coast,14.0,5.0,0.0,0.0,1.0,13.0,0.0,0.5
Kyrgyzstan,14.0,8.0,0.0,0.0,0.0,14.0,0.0,2.0
Maldives,13.0,0.0,0.0,0.0,3.0,10.0,0.0,24.0
Gibraltar,10.0,0.0,0.0,0.0,2.0,8.0,0.0,297.0
Mongolia,10.0,4.0,0.0,0.0,0.0,10.0,0.0,3.0
Ethiopia,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.08
Kenya,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.1
Mayotte,7.0,0.0,0.0,0.0,0.0,7.0,0.0,26.0
Seychelles,7.0,0.0,0.0,0.0,0.0,7.0,0.0,71.0
Barbados,6.0,0.0,0.0,0.0,0.0,6.0,0.0,21.0
Equatorial Guinea,6.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0
Tanzania,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.1
U.S. Virgin Islands,6.0,3.0,0.0,0.0,0.0,6.0,0.0,57.0
Gabon,5.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0
Guyana,5.0,0.0,1.0,0.0,0.0,4.0,0.0,6.0
Aruba,5.0,0.0,0.0,0.0,1.0,4.0,0.0,47.0
Suriname,5.0,1.0,0.0,0.0,0.0,5.0,0.0,9.0
Bahamas,4.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0
New Caledonia,4.0,2.0,0.0,0.0,0.0,4.0,0.0,14.0
Saint Martin,4.0,0.0,0.0,0.0,0.0,4.0,0.0,103.0
Cayman Islands,3.0,0.0,1.0,0.0,0.0,2.0,0.0,46.0
Curaçao,3.0,0.0,1.0,0.0,0.0,2.0,0.0,18.0
Cabo Verde,3.0,2.0,0.0,0.0,0.0,3.0,0.0,5.0
CAR,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6
Congo,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5
El Salvador,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.5
Liberia,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.6
Madagascar,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1
Namibia,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
St. Barth,3.0,0.0,0.0,0.0,0.0,3.0,0.0,304.0
Zimbabwe,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.2
Sudan,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05
Angola,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.06
Benin,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2
Bermuda,2.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0
Bhutan,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0
Fiji,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0
Greenland,2.0,0.0,0.0,0.0,0.0,2.0,0.0,35.0
Guinea,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2
Haiti,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2
Isle of Man,2.0,0.0,0.0,0.0,0.0,2.0,0.0,24.0
Mauritania,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4
Nicaragua,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3
Saint Lucia,2.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0
Zambia,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1
Nepal,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03
Antigua and Barbuda,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
Chad,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06
Djibouti,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Eritrea,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3
Gambia,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4
Vatican City,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1248.0
Montserrat,1.0,0.0,0.0,0.0,0.0,1.0,0.0,200.0
Niger,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04
Papua New Guinea,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
St. Vincent Grenadines,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0
Sint Maarten,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0
Somalia,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06
Eswatini,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9
Timor-Leste,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8
Uganda,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.02
