Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/1M pop
Qatar,452.0,0.0,0.0,0.0,4.0,448.0,0.0,157.0
Greece,418.0,0.0,6.0,1.0,14.0,398.0,20.0,40.0
Finland,400.0,41.0,0.0,0.0,10.0,390.0,2.0,72.0
Pakistan,380.0,73.0,2.0,0.0,13.0,365.0,0.0,2.0
Ireland,366.0,0.0,2.0,0.0,5.0,359.0,6.0,74.0
Luxembourg,335.0,132.0,4.0,2.0,0.0,331.0,1.0,535.0
Iceland,330.0,80.0,0.0,0.0,5.0,325.0,1.0,967.0
Poland,325.0,38.0,5.0,0.0,13.0,307.0,3.0,9.0
Singapore,313.0,0.0,0.0,0.0,117.0,196.0,14.0,54.0
Indonesia,309.0,82.0,25.0,6.0,15.0,269.0,0.0,1.0
Slovenia,286.0,0.0,1.0,0.0,0.0,285.0,6.0,138.0
Romania,277.0,17.0,0.0,0.0,25.0,252.0,5.0,14.0
Thailand,272.0,60.0,1.0,0.0,42.0,229.0,1.0,4.0
Bahrain,268.0,12.0,1.0,0.0,100.0,167.0,4.0,158.0
Estonia,267.0,9.0,0.0,0.0,1.0,266.0,1.0,201.0
Saudi Arabia,238.0,0.0,0.0,0.0,6.0,232.0,0.0,7.0
Chile,238.0,0.0,0.0,0.0,0.0,238.0,3.0,12.0
Philippines,217.0,15.0,17.0,0.0,8.0,192.0,1.0,2.0
Egypt,210.0,0.0,6.0,0.0,28.0,176.0,0.0,2.0
Hong Kong,208.0,15.0,4.0,0.0,98.0,106.0,4.0,28.0
India,197.0,28.0,4.0,1.0,20.0,173.0,0.0,0.1
Turkey,191.0,0.0,2.0,0.0,0.0,189.0,0.0,2.0
Ecuador,168.0,0.0,3.0,0.0,1.0,164.0,2.0,10.0
Iraq,164.0,0.0,12.0,0.0,43.0,109.0,0.0,4.0
Peru,155.0,10.0,0.0,0.0,1.0,154.0,8.0,5.0
South Africa,150.0,34.0,0.0,0.0,0.0,150.0,0.0,3.0
Lebanon,149.0,16.0,4.0,0.0,4.0,141.0,3.0,22.0
Kuwait,148.0,6.0,0.0,0.0,18.0,130.0,5.0,35.0
Russia,147.0,0.0,1.0,1.0,8.0,138.0,0.0,1.0
San Marino,140.0,0.0,14.0,0.0,4.0,122.0,11.0,4126.0
Armenia,122.0,12.0,0.0,0.0,1.0,121.0,2.0,41.0
Mexico,118.0,25.0,1.0,1.0,4.0,113.0,1.0,0.9
UAE,113.0,0.0,0.0,0.0,26.0,87.0,2.0,11.0
Panama,109.0,0.0,1.0,0.0,0.0,108.0,7.0,25.0
Taiwan,108.0,8.0,1.0,0.0,26.0,81.0,0.0,5.0
Slovakia,105.0,0.0,0.0,0.0,0.0,105.0,2.0,19.0
Croatia,102.0,13.0,1.0,1.0,5.0,96.0,0.0,25.0
Colombia,102.0,9.0,0.0,0.0,1.0,101.0,0.0,2.0
Argentina,97.0,0.0,3.0,1.0,3.0,91.0,0.0,2.0
Serbia,97.0,8.0,0.0,0.0,1.0,96.0,4.0,11.0
Bulgaria,94.0,2.0,3.0,1.0,0.0,91.0,0.0,14.0
Latvia,86.0,15.0,0.0,0.0,1.0,85.0,0.0,46.0
Algeria,82.0,7.0,8.0,1.0,32.0,42.0,0.0,2.0
Uruguay,79.0,0.0,0.0,0.0,0.0,79.0,0.0,23.0
Vietnam,76.0,0.0,0.0,0.0,16.0,60.0,0.0,0.8
Hungary,73.0,15.0,1.0,0.0,2.0,70.0,4.0,8.0
Brunei ,73.0,5.0,0.0,0.0,0.0,73.0,2.0,167.0
Faeroe Islands,72.0,14.0,0.0,0.0,1.0,71.0,0.0,1474.0
Costa Rica,69.0,0.0,1.0,0.0,0.0,68.0,2.0,14.0
Albania,64.0,5.0,2.0,0.0,0.0,62.0,2.0,22.0
Sri Lanka,59.0,8.0,0.0,0.0,3.0,56.0,0.0,3.0
Morocco,58.0,4.0,2.0,0.0,1.0,55.0,1.0,2.0
Cyprus,58.0,0.0,0.0,0.0,0.0,58.0,1.0,48.0
Jordan,56.0,0.0,0.0,0.0,1.0,55.0,0.0,5.0
Andorra,53.0,0.0,0.0,0.0,1.0,52.0,0.0,686.0
Malta,53.0,5.0,0.0,0.0,2.0,51.0,0.0,120.0
Belarus,51.0,0.0,0.0,0.0,5.0,46.0,0.0,5.0
Palestine,47.0,3.0,0.0,0.0,0.0,47.0,0.0,9.0
Bosnia and Herzegovina,45.0,6.0,0.0,0.0,2.0,43.0,0.0,14.0
Kazakhstan,44.0,8.0,0.0,0.0,0.0,44.0,0.0,2.0
North Macedonia,43.0,0.0,0.0,0.0,1.0,42.0,1.0,21.0
Georgia,40.0,2.0,0.0,0.0,1.0,39.0,1.0,10.0
Oman,39.0,0.0,0.0,0.0,13.0,26.0,0.0,8.0
Tunisia,39.0,10.0,0.0,0.0,1.0,38.0,2.0,3.0
Cambodia,37.0,0.0,0.0,0.0,1.0,36.0,0.0,2.0
Moldova,36.0,0.0,1.0,0.0,1.0,34.0,3.0,9.0
Lithuania,36.0,2.0,0.0,0.0,1.0,35.0,1.0,13.0
Senegal,36.0,0.0,0.0,0.0,2.0,34.0,0.0,2.0
Venezuela,36.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0
Dominican Republic,34.0,0.0,2.0,0.0,0.0,32.0,0.0,3.0
Azerbaijan,34.0,0.0,1.0,0.0,7.0,26.0,0.0,3.0
Burkina Faso,33.0,6.0,1.0,0.0,0.0,32.0,0.0,2.0
Guadeloupe,33.0,0.0,0.0,0.0,0.0,33.0,0.0,82.0
New Zealand,28.0,8.0,0.0,0.0,0.0,28.0,0.0,6.0
Liechtenstein,28.0,0.0,0.0,0.0,0.0,28.0,0.0,734.0
Martinique,23.0,0.0,1.0,0.0,0.0,22.0,0.0,61.0
Uzbekistan,23.0,5.0,0.0,0.0,0.0,23.0,0.0,0.7
Afghanistan,22.0,0.0,0.0,0.0,1.0,21.0,0.0,0.6
Bangladesh,18.0,4.0,1.0,0.0,3.0,14.0,0.0,0.1
Macao,17.0,0.0,0.0,0.0,10.0,7.0,0.0,26.0
Ukraine,16.0,0.0,2.0,0.0,0.0,14.0,0.0,0.4
Jamaica,15.0,0.0,1.0,0.0,2.0,12.0,0.0,5.0
Bolivia,15.0,3.0,0.0,0.0,0.0,15.0,0.0,1.0
French Guiana,15.0,0.0,0.0,0.0,0.0,15.0,0.0,50.0
DRC,14.0,7.0,0.0,0.0,0.0,14.0,0.0,0.2
Réunion,14.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0
Cameroon,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.5
Maldives,13.0,0.0,0.0,0.0,0.0,13.0,0.0,24.0
Guam,12.0,4.0,0.0,0.0,0.0,12.0,0.0,71.0
Honduras,12.0,3.0,0.0,0.0,0.0,12.0,0.0,1.0
Cuba,11.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0
Paraguay,11.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0
Rwanda,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.8
Monaco,9.0,0.0,0.0,0.0,0.0,9.0,0.0,229.0
Ivory Coast,9.0,0.0,0.0,0.0,1.0,8.0,0.0,0.3
Ghana,9.0,2.0,0.0,0.0,0.0,9.0,0.0,0.3
Trinidad and Tobago,9.0,2.0,0.0,0.0,0.0,9.0,0.0,6.0
Guatemala,8.0,0.0,1.0,0.0,0.0,7.0,0.0,0.4
Nigeria,8.0,0.0,0.0,0.0,1.0,7.0,0.0,0.04
Gibraltar,8.0,0.0,0.0,0.0,2.0,6.0,0.0,237.0
Montenegro,8.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0
Channel Islands,7.0,0.0,0.0,0.0,0.0,7.0,0.0,40.0
Kenya,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.1
Ethiopia,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.05
French Polynesia,6.0,1.0,0.0,0.0,0.0,6.0,0.0,21.0
Mongolia,6.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0
Puerto Rico,6.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0
Seychelles,6.0,0.0,0.0,0.0,0.0,6.0,0.0,61.0
Tanzania,6.0,3.0,0.0,0.0,0.0,6.0,0.0,0.1
Guyana,4.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0
Aruba,4.0,0.0,0.0,0.0,0.0,4.0,0.0,37.0
Equatorial Guinea,4.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0
Curaçao,3.0,0.0,1.0,1.0,0.0,2.0,0.0,18.0
Bahamas,3.0,2.0,0.0,0.0,0.0,3.0,0.0,8.0
Gabon,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
Kyrgyzstan,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5
Mauritius,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
Mayotte,3.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0
St. Barth,3.0,0.0,0.0,0.0,0.0,3.0,0.0,304.0
Saint Martin,3.0,0.0,0.0,0.0,0.0,3.0,0.0,78.0
U.S. Virgin Islands,3.0,1.0,0.0,0.0,0.0,3.0,0.0,29.0
Sudan,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05
Barbados,2.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0
Benin,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2
Bermuda,2.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0
Greenland,2.0,0.0,0.0,0.0,0.0,2.0,0.0,35.0
Liberia,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4
Mauritania,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4
Namibia,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8
New Caledonia,2.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0
Saint Lucia,2.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0
Zambia,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1
Cayman Islands,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0
Nepal,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03
Antigua and Barbuda,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
Bhutan,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CAR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
Congo,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
Djibouti,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
El Salvador,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2
Fiji,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Gambia,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4
Guinea,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08
Vatican City,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1248.0
Montserrat,1.0,0.0,0.0,0.0,0.0,1.0,0.0,200.0
Nicaragua,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2
St. Vincent Grenadines,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0
Sint Maarten,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0
Somalia,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06
Suriname,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Eswatini,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9
Togo,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
