Country/Other,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop 
Thailand,2613.0,34.0,41.0,1.0,1405.0,1167.0,61.0,37.0,0.6,100498.0,1440.0
South Africa,2415.0,143.0,27.0,0.0,410.0,1978.0,7.0,41.0,0.5,87022.0,1467.0
Egypt,2350.0,160.0,178.0,14.0,589.0,1583.0,0.0,23.0,2.0,25000.0,244.0
Argentina,2277.0,0.0,102.0,4.0,559.0,1616.0,83.0,50.0,2.0,22805.0,505.0
Greece,2170.0,25.0,101.0,2.0,269.0,1800.0,76.0,208.0,10.0,48798.0,4682.0
Algeria,2070.0,87.0,326.0,13.0,691.0,1053.0,60.0,47.0,7.0,3359.0,77.0
Moldova,1934.0,222.0,41.0,6.0,171.0,1722.0,80.0,479.0,10.0,6271.0,1555.0
Morocco,1888.0,125.0,126.0,0.0,217.0,1545.0,1.0,51.0,3.0,9609.0,260.0
Iceland,1720.0,9.0,8.0,0.0,989.0,723.0,8.0,5040.0,23.0,36339.0,106490.0
Croatia,1704.0,54.0,31.0,6.0,415.0,1258.0,34.0,415.0,8.0,18359.0,4472.0
Bahrain,1528.0,167.0,7.0,1.0,645.0,876.0,3.0,898.0,4.0,69359.0,40762.0
Hungary,1512.0,54.0,122.0,13.0,122.0,1268.0,58.0,157.0,13.0,35825.0,3708.0
Iraq,1400.0,22.0,78.0,0.0,766.0,556.0,0.0,35.0,2.0,45437.0,1130.0
Estonia,1373.0,41.0,31.0,3.0,115.0,1227.0,11.0,1035.0,23.0,32263.0,24321.0
New Zealand,1366.0,17.0,9.0,4.0,628.0,729.0,4.0,283.0,2.0,64399.0,13355.0
Kuwait,1355.0,55.0,3.0,1.0,176.0,1176.0,26.0,317.0,0.7,0.0,0.0
Kazakhstan,1232.0,141.0,14.0,2.0,203.0,1015.0,21.0,66.0,0.7,76904.0,4096.0
Slovenia,1220.0,8.0,56.0,1.0,152.0,1012.0,35.0,587.0,27.0,35946.0,17291.0
Azerbaijan,1197.0,49.0,13.0,1.0,351.0,833.0,25.0,118.0,1.0,71736.0,7075.0
Uzbekistan,1165.0,167.0,4.0,0.0,99.0,1062.0,8.0,35.0,0.1,70000.0,2091.0
Bosnia and Herzegovina,1083.0,46.0,40.0,1.0,236.0,807.0,4.0,330.0,12.0,12407.0,3782.0
Lithuania,1070.0,8.0,29.0,5.0,101.0,940.0,14.0,393.0,11.0,42690.0,15682.0
Armenia,1067.0,28.0,16.0,2.0,265.0,786.0,30.0,360.0,5.0,8316.0,2806.0
Hong Kong,1013.0,3.0,4.0,0.0,434.0,575.0,13.0,135.0,0.5,96709.0,12900.0
Bangladesh,1012.0,209.0,46.0,7.0,42.0,924.0,1.0,6.0,0.3,13128.0,80.0
North Macedonia,908.0,54.0,44.0,6.0,86.0,778.0,15.0,436.0,21.0,9262.0,4446.0
Cameroon,848.0,0.0,14.0,2.0,130.0,704.0,0.0,32.0,0.5,0.0,0.0
Slovakia,835.0,66.0,2.0,0.0,113.0,720.0,5.0,153.0,0.4,30052.0,5504.0
Oman,813.0,86.0,4.0,0.0,130.0,679.0,3.0,159.0,0.8,0.0,0.0
Cuba,766.0,40.0,21.0,0.0,132.0,613.0,9.0,68.0,2.0,18634.0,1645.0
Tunisia,747.0,21.0,34.0,0.0,43.0,670.0,89.0,63.0,3.0,12415.0,1050.0
Afghanistan,714.0,49.0,23.0,2.0,40.0,651.0,0.0,18.0,0.6,0.0,0.0
Bulgaria,713.0,28.0,35.0,3.0,81.0,597.0,29.0,103.0,5.0,18502.0,2663.0
Diamond Princess,712.0,0.0,12.0,0.0,639.0,61.0,7.0,0.0,0.0,0.0,0.0
Cyprus,695.0,33.0,12.0,0.0,65.0,618.0,8.0,576.0,10.0,17923.0,14845.0
Andorra,659.0,13.0,31.0,2.0,128.0,500.0,17.0,8529.0,401.0,1673.0,21653.0
Latvia,657.0,2.0,5.0,0.0,16.0,636.0,3.0,348.0,3.0,29018.0,15384.0
Lebanon,641.0,9.0,21.0,1.0,80.0,540.0,33.0,94.0,3.0,16319.0,2391.0
Ivory Coast,638.0,12.0,6.0,0.0,114.0,518.0,0.0,24.0,0.2,0.0,0.0
Ghana,636.0,70.0,8.0,0.0,17.0,611.0,2.0,20.0,0.3,44421.0,1430.0
Costa Rica,618.0,6.0,3.0,0.0,66.0,549.0,14.0,121.0,0.6,8703.0,1708.0
Niger,570.0,22.0,14.0,1.0,90.0,466.0,0.0,24.0,0.6,4427.0,183.0
Burkina Faso,528.0,13.0,30.0,3.0,177.0,321.0,0.0,25.0,1.0,0.0,0.0
Uruguay,492.0,9.0,8.0,0.0,260.0,224.0,14.0,142.0,2.0,9929.0,2858.0
Albania,475.0,8.0,24.0,1.0,248.0,203.0,5.0,165.0,8.0,4306.0,1496.0
Channel Islands,440.0,4.0,13.0,4.0,48.0,379.0,0.0,2531.0,75.0,3320.0,19095.0
Kyrgyzstan,430.0,11.0,5.0,0.0,71.0,354.0,5.0,66.0,0.8,26147.0,4008.0
Honduras,407.0,10.0,26.0,1.0,7.0,374.0,10.0,41.0,3.0,1600.0,162.0
Jordan,397.0,6.0,7.0,0.0,235.0,155.0,5.0,39.0,0.7,20500.0,2009.0
Taiwan,393.0,0.0,6.0,0.0,124.0,263.0,0.0,17.0,0.3,48549.0,2038.0
Malta,393.0,9.0,3.0,0.0,44.0,346.0,4.0,890.0,7.0,19121.0,43305.0
Réunion,391.0,0.0,0.0,0.0,40.0,351.0,3.0,437.0,0.0,0.0,0.0
Nigeria,373.0,30.0,11.0,1.0,99.0,263.0,2.0,2.0,0.05,5000.0,24.0
San Marino,372.0,1.0,36.0,0.0,53.0,283.0,15.0,10963.0,1061.0,846.0,24933.0
Djibouti,363.0,65.0,2.0,0.0,53.0,308.0,0.0,367.0,2.0,5356.0,5421.0
Guinea,363.0,44.0,0.0,0.0,31.0,332.0,0.0,28.0,0.0,0.0,0.0
Bolivia,354.0,24.0,28.0,1.0,6.0,320.0,3.0,30.0,2.0,2185.0,187.0
Mauritius,324.0,0.0,9.0,0.0,51.0,264.0,3.0,255.0,7.0,8279.0,6510.0
Palestine,308.0,0.0,2.0,0.0,62.0,244.0,0.0,60.0,0.4,17329.0,3397.0
Georgia,300.0,28.0,3.0,0.0,69.0,228.0,6.0,75.0,0.8,5027.0,1260.0
Senegal,299.0,8.0,2.0,0.0,183.0,114.0,1.0,18.0,0.1,0.0,0.0
Montenegro,283.0,9.0,4.0,1.0,46.0,233.0,7.0,451.0,6.0,2869.0,4568.0
Vietnam,266.0,1.0,0.0,0.0,169.0,97.0,8.0,3.0,0.0,121821.0,1252.0
Isle of Man,254.0,12.0,2.0,0.0,141.0,111.0,13.0,2987.0,24.0,2122.0,24955.0
DRC,241.0,6.0,20.0,0.0,20.0,201.0,0.0,3.0,0.2,0.0,0.0
Sri Lanka,233.0,16.0,7.0,0.0,61.0,165.0,1.0,11.0,0.3,4768.0,223.0
Mayotte,217.0,10.0,3.0,0.0,69.0,145.0,3.0,795.0,11.0,1500.0,5498.0
Kenya,216.0,8.0,9.0,0.0,41.0,166.0,2.0,4.0,0.2,8123.0,151.0
Venezuela,189.0,0.0,9.0,0.0,110.0,70.0,6.0,7.0,0.3,203108.0,7143.0
Faeroe Islands,184.0,0.0,0.0,0.0,163.0,21.0,0.0,3766.0,0.0,5602.0,114647.0
Guatemala,167.0,11.0,5.0,0.0,19.0,143.0,3.0,9.0,0.3,1134.0,63.0
Paraguay,159.0,12.0,7.0,1.0,22.0,130.0,1.0,22.0,1.0,3394.0,476.0
Martinique,157.0,0.0,6.0,0.0,50.0,101.0,19.0,418.0,16.0,0.0,0.0
El Salvador,149.0,12.0,6.0,0.0,25.0,118.0,2.0,23.0,0.9,7230.0,1115.0
Guadeloupe,145.0,0.0,8.0,0.0,67.0,70.0,13.0,362.0,20.0,0.0,0.0
Mali,144.0,21.0,13.0,3.0,34.0,97.0,0.0,7.0,0.6,0.0,0.0
Brunei ,136.0,0.0,1.0,0.0,107.0,28.0,2.0,311.0,2.0,10350.0,23658.0
Rwanda,134.0,7.0,0.0,0.0,49.0,85.0,0.0,10.0,0.0,6237.0,482.0
Gibraltar,129.0,0.0,0.0,0.0,93.0,36.0,1.0,3829.0,0.0,1649.0,48945.0
Cambodia,122.0,0.0,0.0,0.0,91.0,31.0,1.0,7.0,0.0,5768.0,345.0
Trinidad and Tobago,113.0,0.0,8.0,0.0,17.0,88.0,0.0,81.0,6.0,1152.0,823.0
Madagascar,108.0,2.0,0.0,0.0,23.0,85.0,1.0,4.0,0.0,0.0,0.0
Jamaica,105.0,32.0,4.0,0.0,19.0,82.0,0.0,35.0,1.0,1290.0,436.0
Monaco,93.0,0.0,1.0,0.0,6.0,86.0,5.0,2370.0,25.0,0.0,0.0
Aruba,92.0,0.0,0.0,0.0,32.0,60.0,1.0,862.0,0.0,1154.0,10809.0
French Guiana,86.0,0.0,0.0,0.0,51.0,35.0,1.0,288.0,0.0,0.0,0.0
Ethiopia,82.0,8.0,3.0,0.0,14.0,65.0,0.0,0.7,0.03,4557.0,40.0
Liechtenstein,79.0,0.0,1.0,0.0,55.0,23.0,0.0,2072.0,26.0,900.0,23605.0
Togo,77.0,0.0,3.0,0.0,32.0,42.0,0.0,9.0,0.4,2806.0,339.0
Congo,74.0,14.0,5.0,0.0,10.0,59.0,0.0,13.0,0.9,0.0,0.0
Barbados,73.0,1.0,5.0,1.0,15.0,53.0,4.0,254.0,17.0,864.0,3007.0
Myanmar,63.0,1.0,4.0,0.0,2.0,57.0,0.0,1.0,0.07,2443.0,45.0
Somalia,60.0,0.0,2.0,0.0,2.0,56.0,2.0,4.0,0.1,0.0,0.0
Liberia,59.0,0.0,6.0,0.0,4.0,49.0,0.0,12.0,1.0,0.0,0.0
Bermuda,57.0,0.0,5.0,0.0,30.0,22.0,3.0,915.0,80.0,416.0,6680.0
Gabon,57.0,0.0,1.0,0.0,1.0,55.0,0.0,26.0,0.4,0.0,0.0
French Polynesia,55.0,0.0,0.0,0.0,0.0,55.0,1.0,196.0,0.0,920.0,3275.0
Uganda,55.0,1.0,0.0,0.0,8.0,47.0,0.0,1.0,0.0,6661.0,146.0
Cayman Islands,54.0,0.0,1.0,0.0,6.0,47.0,3.0,822.0,15.0,580.0,8825.0
Tanzania,53.0,4.0,3.0,0.0,7.0,43.0,0.0,0.9,0.05,0.0,0.0
Sint Maarten,52.0,2.0,9.0,0.0,5.0,38.0,2.0,1213.0,210.0,134.0,3125.0
Bahamas,49.0,0.0,8.0,0.0,6.0,35.0,1.0,125.0,20.0,0.0,0.0
Guyana,47.0,0.0,6.0,0.0,8.0,33.0,5.0,60.0,8.0,213.0,271.0
Zambia,45.0,0.0,2.0,0.0,30.0,13.0,1.0,2.0,0.1,1696.0,92.0
Macao,45.0,0.0,0.0,0.0,10.0,35.0,1.0,69.0,0.0,0.0,0.0
Guinea-Bissau,43.0,5.0,0.0,0.0,0.0,43.0,0.0,22.0,0.0,1500.0,762.0
Equatorial Guinea,41.0,20.0,0.0,0.0,4.0,37.0,0.0,29.0,0.0,854.0,609.0
Haiti,40.0,0.0,3.0,0.0,0.0,37.0,0.0,4.0,0.3,365.0,32.0
Benin,35.0,0.0,1.0,0.0,18.0,16.0,0.0,3.0,0.08,0.0,0.0
Libya,35.0,9.0,1.0,0.0,9.0,25.0,0.0,5.0,0.1,570.0,83.0
Eritrea,35.0,1.0,0.0,0.0,0.0,35.0,0.0,10.0,0.0,0.0,0.0
Sudan,32.0,3.0,5.0,1.0,4.0,23.0,0.0,0.7,0.1,0.0,0.0
Saint Martin,32.0,0.0,2.0,0.0,11.0,19.0,5.0,828.0,52.0,0.0,0.0
Mongolia,30.0,13.0,0.0,0.0,5.0,25.0,0.0,9.0,0.0,1000.0,305.0
Syria,29.0,4.0,2.0,0.0,5.0,22.0,0.0,2.0,0.1,0.0,0.0
Mozambique,28.0,7.0,0.0,0.0,2.0,26.0,0.0,0.9,0.0,762.0,24.0
Antigua and Barbuda,23.0,0.0,2.0,0.0,3.0,18.0,1.0,235.0,20.0,73.0,745.0
Chad,23.0,0.0,0.0,0.0,2.0,21.0,0.0,1.0,0.0,0.0,0.0
Maldives,20.0,0.0,0.0,0.0,16.0,4.0,0.0,37.0,0.0,2899.0,5363.0
Angola,19.0,0.0,2.0,0.0,5.0,12.0,0.0,0.6,0.06,0.0,0.0
Laos,19.0,0.0,0.0,0.0,1.0,18.0,0.0,3.0,0.0,1235.0,170.0
Belize,18.0,0.0,2.0,0.0,0.0,16.0,1.0,45.0,5.0,567.0,1426.0
New Caledonia,18.0,0.0,0.0,0.0,1.0,17.0,0.0,63.0,0.0,2608.0,9135.0
Zimbabwe,17.0,0.0,3.0,0.0,0.0,14.0,0.0,1.0,0.2,604.0,41.0
Malawi,16.0,0.0,2.0,0.0,0.0,14.0,1.0,0.8,0.1,314.0,16.0
Nepal,16.0,2.0,0.0,0.0,1.0,15.0,0.0,0.5,0.0,6299.0,216.0
Dominica,16.0,0.0,0.0,0.0,8.0,8.0,0.0,222.0,0.0,345.0,4793.0
Fiji,16.0,0.0,0.0,0.0,0.0,16.0,0.0,18.0,0.0,0.0,0.0
Namibia,16.0,0.0,0.0,0.0,3.0,13.0,0.0,6.0,0.0,362.0,142.0
Saint Lucia,15.0,0.0,0.0,0.0,11.0,4.0,0.0,82.0,0.0,319.0,1737.0
Eswatini,15.0,0.0,0.0,0.0,8.0,7.0,0.0,13.0,0.0,714.0,615.0
Curaçao,14.0,0.0,1.0,0.0,10.0,3.0,0.0,85.0,6.0,230.0,1402.0
Grenada,14.0,0.0,0.0,0.0,0.0,14.0,2.0,124.0,0.0,92.0,818.0
Saint Kitts and Nevis,14.0,2.0,0.0,0.0,0.0,14.0,0.0,263.0,0.0,234.0,4399.0
Botswana,13.0,0.0,1.0,0.0,0.0,12.0,0.0,6.0,0.4,3115.0,1325.0
St. Vincent Grenadines,12.0,0.0,0.0,0.0,1.0,11.0,0.0,108.0,0.0,87.0,784.0
Cabo Verde,11.0,1.0,1.0,0.0,1.0,9.0,0.0,20.0,2.0,0.0,0.0
CAR,11.0,0.0,0.0,0.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0
Falkland Islands,11.0,6.0,0.0,0.0,1.0,10.0,0.0,3161.0,0.0,137.0,39368.0
Greenland,11.0,0.0,0.0,0.0,11.0,0.0,0.0,194.0,0.0,912.0,16065.0
Montserrat,11.0,0.0,0.0,0.0,1.0,10.0,1.0,2204.0,0.0,36.0,7212.0
Seychelles,11.0,0.0,0.0,0.0,0.0,11.0,0.0,112.0,0.0,0.0,0.0
Sierra Leone,11.0,1.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0
Suriname,10.0,0.0,1.0,0.0,6.0,3.0,0.0,17.0,2.0,0.0,0.0
Turks and Caicos,10.0,0.0,1.0,0.0,0.0,9.0,0.0,258.0,26.0,71.0,1834.0
MS Zaandam,9.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Gambia,9.0,0.0,1.0,0.0,2.0,6.0,0.0,4.0,0.4,281.0,116.0
Nicaragua,9.0,0.0,1.0,0.0,4.0,4.0,0.0,1.0,0.2,0.0,0.0
Vatican City,8.0,0.0,0.0,0.0,2.0,6.0,0.0,9988.0,0.0,0.0,0.0
Mauritania,7.0,0.0,1.0,0.0,2.0,4.0,0.0,2.0,0.2,593.0,128.0
St. Barth,6.0,0.0,0.0,0.0,4.0,2.0,0.0,607.0,0.0,0.0,0.0
Timor-Leste,6.0,2.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0
Western Sahara,6.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0
Burundi,5.0,0.0,1.0,0.0,0.0,4.0,0.0,0.4,0.08,0.0,0.0
Bhutan,5.0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,1166.0,1511.0
Sao Tome and Principe,4.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,0.0,19.0,87.0
South Sudan,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.0,0.0,0.0
Anguilla,3.0,0.0,0.0,0.0,1.0,2.0,0.0,200.0,0.0,0.0,0.0
British Virgin Islands,3.0,0.0,0.0,0.0,2.0,1.0,0.0,99.0,0.0,0.0,0.0
Caribbean Netherlands,3.0,0.0,0.0,0.0,0.0,3.0,0.0,114.0,0.0,10.0,381.0
Papua New Guinea,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.0,72.0,8.0
Saint Pierre Miquelon,1.0,0.0,0.0,0.0,0.0,1.0,0.0,173.0,0.0,0.0,0.0
Yemen,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0.0
