Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/1M pop
San Marino,175.0,0.0,20.0,0.0,4.0,151.0,13.0,5158.0
Taiwan,169.0,0.0,2.0,0.0,28.0,139.0,0.0,7.0
Uruguay,158.0,0.0,0.0,0.0,0.0,158.0,2.0,45.0
UAE,153.0,0.0,2.0,0.0,38.0,113.0,2.0,15.0
Lithuania,143.0,0.0,1.0,0.0,1.0,141.0,1.0,53.0
Latvia,139.0,0.0,0.0,0.0,1.0,138.0,0.0,74.0
Costa Rica,134.0,0.0,2.0,0.0,2.0,130.0,2.0,26.0
Hungary,131.0,0.0,6.0,0.0,16.0,109.0,6.0,14.0
Bosnia and Herzegovina,126.0,0.0,1.0,0.0,2.0,123.0,1.0,38.0
Morocco,115.0,0.0,4.0,0.0,3.0,108.0,1.0,3.0
North Macedonia,115.0,0.0,1.0,0.0,1.0,113.0,1.0,55.0
Faeroe Islands,115.0,0.0,0.0,0.0,3.0,112.0,0.0,2354.0
Andorra,113.0,0.0,1.0,0.0,1.0,111.0,2.0,1462.0
Vietnam,113.0,0.0,0.0,0.0,17.0,96.0,2.0,1.0
Jordan,112.0,0.0,0.0,0.0,1.0,111.0,0.0,11.0
New Zealand,102.0,0.0,0.0,0.0,0.0,102.0,0.0,21.0
Cyprus,95.0,0.0,1.0,0.0,3.0,91.0,3.0,79.0
Moldova,94.0,0.0,1.0,0.0,1.0,92.0,3.0,23.0
Malta,90.0,0.0,0.0,0.0,2.0,88.0,1.0,204.0
Albania,89.0,0.0,2.0,0.0,2.0,85.0,2.0,31.0
Brunei ,88.0,0.0,0.0,0.0,2.0,86.0,2.0,201.0
Cambodia,84.0,0.0,0.0,0.0,2.0,82.0,0.0,5.0
Sri Lanka,82.0,0.0,0.0,0.0,3.0,79.0,2.0,4.0
Belarus,76.0,0.0,0.0,0.0,15.0,61.0,0.0,8.0
Burkina Faso,75.0,0.0,4.0,0.0,5.0,66.0,0.0,4.0
Tunisia,75.0,0.0,3.0,0.0,1.0,71.0,7.0,6.0
Ukraine,73.0,0.0,3.0,0.0,1.0,69.0,0.0,2.0
Venezuela,70.0,0.0,0.0,0.0,15.0,55.0,2.0,2.0
Senegal,67.0,0.0,0.0,0.0,5.0,62.0,0.0,4.0
Azerbaijan,65.0,0.0,1.0,0.0,11.0,53.0,0.0,6.0
Réunion,64.0,0.0,0.0,0.0,1.0,63.0,0.0,71.0
Kazakhstan,60.0,0.0,0.0,0.0,0.0,60.0,0.0,3.0
Palestine,59.0,0.0,0.0,0.0,17.0,42.0,0.0,12.0
Guadeloupe,58.0,0.0,1.0,0.0,0.0,57.0,4.0,145.0
Oman,55.0,0.0,0.0,0.0,17.0,38.0,0.0,11.0
Georgia,54.0,0.0,0.0,0.0,1.0,53.0,1.0,14.0
Trinidad and Tobago,50.0,0.0,0.0,0.0,0.0,50.0,0.0,36.0
Martinique,44.0,0.0,1.0,0.0,0.0,43.0,7.0,117.0
Uzbekistan,43.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0
Afghanistan,40.0,0.0,1.0,0.0,1.0,38.0,0.0,1.0
Cameroon,40.0,0.0,0.0,0.0,2.0,38.0,0.0,2.0
Liechtenstein,37.0,0.0,0.0,0.0,0.0,37.0,0.0,970.0
Cuba,35.0,0.0,1.0,0.0,0.0,34.0,0.0,3.0
Channel Islands,32.0,0.0,0.0,0.0,0.0,32.0,0.0,184.0
DRC,30.0,0.0,1.0,0.0,0.0,29.0,0.0,0.3
Nigeria,30.0,0.0,0.0,0.0,2.0,28.0,0.0,0.1
Mauritius,28.0,0.0,2.0,0.0,0.0,26.0,1.0,22.0
Bangladesh,27.0,0.0,2.0,0.0,3.0,22.0,0.0,0.2
Guam,27.0,0.0,1.0,0.0,0.0,26.0,0.0,160.0
Honduras,26.0,0.0,0.0,0.0,0.0,26.0,0.0,3.0
Bolivia,24.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0
Ghana,23.0,0.0,1.0,0.0,0.0,22.0,0.0,0.7
Puerto Rico,23.0,0.0,1.0,0.0,0.0,22.0,0.0,8.0
Monaco,23.0,0.0,0.0,0.0,1.0,22.0,0.0,586.0
Paraguay,22.0,0.0,1.0,0.0,0.0,21.0,1.0,3.0
Macao,22.0,0.0,0.0,0.0,10.0,12.0,0.0,34.0
Montenegro,21.0,0.0,0.0,0.0,0.0,21.0,0.0,33.0
Guatemala,19.0,0.0,1.0,0.0,0.0,18.0,0.0,1.0
Guyana,19.0,0.0,1.0,0.0,0.0,18.0,0.0,24.0
Jamaica,19.0,0.0,1.0,0.0,2.0,16.0,0.0,6.0
Rwanda,19.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0
French Guiana,18.0,0.0,0.0,0.0,0.0,18.0,0.0,60.0
French Polynesia,18.0,0.0,0.0,0.0,0.0,18.0,0.0,64.0
Togo,16.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0
Gibraltar,15.0,0.0,0.0,0.0,2.0,13.0,0.0,445.0
Kenya,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.3
Barbados,14.0,0.0,0.0,0.0,0.0,14.0,0.0,49.0
Ivory Coast,14.0,0.0,0.0,0.0,1.0,13.0,0.0,0.5
Kyrgyzstan,14.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0
Maldives,13.0,0.0,0.0,0.0,3.0,10.0,0.0,24.0
Tanzania,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.2
Ethiopia,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.1
Mayotte,11.0,0.0,0.0,0.0,0.0,11.0,0.0,40.0
Mongolia,10.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0
Aruba,9.0,0.0,0.0,0.0,1.0,8.0,0.0,84.0
Seychelles,7.0,0.0,0.0,0.0,0.0,7.0,0.0,71.0
Bermuda,6.0,0.0,0.0,0.0,0.0,6.0,0.0,96.0
Equatorial Guinea,6.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0
U.S. Virgin Islands,6.0,0.0,0.0,0.0,0.0,6.0,0.0,57.0
Gabon,5.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0
Isle of Man,5.0,0.0,0.0,0.0,0.0,5.0,0.0,59.0
Saint Martin,5.0,0.0,0.0,0.0,0.0,5.0,0.0,129.0
Suriname,5.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0
Bahamas,4.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0
Greenland,4.0,0.0,0.0,0.0,0.0,4.0,0.0,70.0
New Caledonia,4.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0
Eswatini,4.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0
Cayman Islands,3.0,0.0,1.0,0.0,0.0,2.0,0.0,46.0
Curaçao,3.0,0.0,1.0,0.0,0.0,2.0,0.0,18.0
Cabo Verde,3.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0
CAR,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6
Congo,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5
El Salvador,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5
Liberia,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6
Madagascar,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1
Namibia,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
St. Barth,3.0,0.0,0.0,0.0,0.0,3.0,0.0,304.0
Zambia,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2
Zimbabwe,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2
Sudan,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05
Angola,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.06
Benin,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2
Bhutan,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0
Fiji,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
Guinea,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2
Haiti,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2
Mauritania,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4
Nicaragua,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3
Niger,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.08
Saint Lucia,2.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0
Nepal,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03
Antigua and Barbuda,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
Chad,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06
Djibouti,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dominica,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0
Eritrea,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3
Gambia,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4
Grenada,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0
Vatican City,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1248.0
Montserrat,1.0,0.0,0.0,0.0,0.0,1.0,0.0,200.0
Mozambique,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03
Papua New Guinea,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
St. Vincent Grenadines,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0
Sint Maarten,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0
Somalia,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06
Syria,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06
Timor-Leste,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8
Uganda,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02
