Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
North America,0.0,7661237.0,34945.0,280367.0,892.0,4548232.0,19181.0,2832638.0,18999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asia,0.0,7756783.0,115926.0,152111.0,1604.0,6251734.0,118536.0,1352938.0,19081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,6702088.0,16246.0,212066.0,575.0,5293800.0,11905.0,1196222.0,14754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,3797943.0,26060.0,209975.0,197.0,2160051.0,7244.0,1427917.0,5933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,1304765.0,7442.0,31354.0,223.0,1040265.0,6531.0,233146.0,1419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,29289.0,76.0,784.0,5.0,24733.0,133.0,3772.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,27252826.0,200695.0,886672.0,3496.0,19319466.0,163530.0,7046688.0,60225.0,3496.0,113.8,0.0,0.0,0.0,0.0,0.0,0.0
USA,1.0,6456028.0,26888.0,193193.0,375.0,3720152.0,13152.0,2542683.0,14939.0,19484.0,583.0,87421851.0,263830.0,331356930.0,51.0,1715.0,4.0
India,2.0,4202562.0,91723.0,71687.0,1008.0,3247297.0,69624.0,883578.0,8944.0,3040.0,52.0,48831145.0,35322.0,1382456206.0,329.0,19285.0,28.0
Brazil,3.0,4136509.0,13509.0,126640.0,410.0,3296702.0,0.0,713167.0,8318.0,19435.0,595.0,14408116.0,67696.0,212834352.0,51.0,1681.0,15.0
Russia,4.0,1025505.0,5195.0,17820.0,61.0,840949.0,2823.0,166736.0,2300.0,7027.0,122.0,38400000.0,263111.0,145946035.0,142.0,8190.0,4.0
Peru,5.0,683702.0,0.0,29687.0,0.0,506422.0,0.0,147593.0,1492.0,20684.0,898.0,3353435.0,101453.0,33053976.0,48.0,1113.0,10.0
Colombia,6.0,658456.0,0.0,21156.0,0.0,507770.0,0.0,129530.0,863.0,12916.0,415.0,2906270.0,57007.0,50980690.0,77.0,2410.0,18.0
South Africa,7.0,638517.0,1633.0,14889.0,110.0,563891.0,2687.0,59737.0,539.0,10742.0,250.0,3800190.0,63930.0,59442854.0,93.0,3992.0,16.0
Mexico,8.0,629409.0,6319.0,67326.0,475.0,438754.0,4087.0,123329.0,2999.0,4872.0,521.0,1425207.0,11033.0,129177125.0,205.0,1919.0,91.0
Spain,9.0,517133.0,0.0,29418.0,0.0,0.0,0.0,0.0,976.0,11060.0,629.0,9210337.0,196978.0,46758128.0,90.0,1589.0,5.0
Argentina,10.0,471806.0,0.0,9807.0,68.0,349132.0,8751.0,112867.0,2456.0,10422.0,217.0,1396887.0,30856.0,45270845.0,96.0,4616.0,32.0
Chile,11.0,422510.0,2076.0,11592.0,41.0,394399.0,1432.0,16519.0,909.0,22068.0,605.0,2610602.0,136353.0,19145948.0,45.0,1652.0,7.0
Iran,12.0,386658.0,1992.0,22293.0,139.0,333900.0,1769.0,30465.0,3722.0,4593.0,265.0,3380264.0,40152.0,84185741.0,218.0,3776.0,25.0
UK,13.0,347152.0,2988.0,41551.0,2.0,0.0,0.0,0.0,69.0,5109.0,611.0,17619897.0,259302.0,67951199.0,196.0,1635.0,4.0
Bangladesh,14.0,325157.0,1592.0,4479.0,32.0,221275.0,3423.0,99403.0,0.0,1971.0,27.0,1629312.0,9875.0,164985787.0,507.0,36835.0,101.0
France,15.0,324777.0,7071.0,30724.0,0.0,87447.0,0.0,206606.0,473.0,4974.0,471.0,8500000.0,130168.0,65300110.0,201.0,2125.0,8.0
Saudi Arabia,16.0,320688.0,756.0,4081.0,32.0,296737.0,895.0,19870.0,1457.0,9186.0,117.0,5406136.0,154858.0,34910389.0,109.0,8554.0,6.0
Pakistan,17.0,298509.0,484.0,6342.0,2.0,285898.0,3345.0,6269.0,532.0,1347.0,29.0,2757709.0,12442.0,221648000.0,743.0,34949.0,80.0
