Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/1M pop
South Africa,240.0,38.0,0.0,0.0,2.0,238.0,0.0,4.0
Iraq,208.0,0.0,17.0,0.0,49.0,142.0,0.0,5.0
Lebanon,206.0,29.0,4.0,0.0,8.0,194.0,4.0,30.0
Mexico,203.0,39.0,2.0,1.0,4.0,197.0,1.0,2.0
Panama,200.0,0.0,1.0,0.0,1.0,198.0,7.0,46.0
Kuwait,176.0,17.0,0.0,0.0,27.0,149.0,5.0,41.0
Croatia,168.0,38.0,1.0,0.0,5.0,162.0,0.0,41.0
Armenia,160.0,24.0,0.0,0.0,1.0,159.0,2.0,54.0
Argentina,158.0,0.0,3.0,0.0,3.0,152.0,0.0,3.0
Colombia,158.0,13.0,0.0,0.0,1.0,157.0,0.0,3.0
Taiwan,153.0,18.0,2.0,0.0,28.0,123.0,0.0,6.0
San Marino,151.0,0.0,14.0,0.0,4.0,133.0,12.0,4450.0
Serbia,149.0,14.0,1.0,0.0,2.0,146.0,4.0,17.0
Bulgaria,142.0,15.0,3.0,0.0,3.0,136.0,3.0,20.0
UAE,140.0,0.0,2.0,0.0,31.0,107.0,2.0,14.0
Slovakia,138.0,1.0,0.0,0.0,7.0,131.0,2.0,25.0
Latvia,124.0,13.0,0.0,0.0,1.0,123.0,0.0,66.0
Costa Rica,113.0,0.0,2.0,0.0,2.0,109.0,2.0,22.0
Uruguay,110.0,0.0,0.0,0.0,0.0,110.0,0.0,32.0
Hungary,103.0,18.0,4.0,0.0,7.0,92.0,6.0,11.0
Algeria,95.0,1.0,11.0,0.0,32.0,52.0,0.0,2.0
Vietnam,94.0,3.0,0.0,0.0,17.0,77.0,2.0,1.0
Faeroe Islands,92.0,12.0,0.0,0.0,3.0,89.0,0.0,1883.0
Bosnia and Herzegovina,91.0,2.0,0.0,0.0,2.0,89.0,1.0,28.0
Andorra,88.0,13.0,0.0,0.0,1.0,87.0,2.0,1139.0
Morocco,86.0,0.0,3.0,0.0,2.0,81.0,1.0,2.0
North Macedonia,85.0,9.0,0.0,0.0,1.0,84.0,1.0,41.0
Jordan,84.0,0.0,0.0,0.0,1.0,83.0,0.0,8.0
Brunei ,83.0,5.0,0.0,0.0,1.0,82.0,2.0,190.0
Albania,76.0,6.0,2.0,0.0,2.0,72.0,2.0,26.0
Belarus,76.0,7.0,0.0,0.0,15.0,61.0,0.0,8.0
Sri Lanka,76.0,3.0,0.0,0.0,3.0,73.0,2.0,4.0
Cyprus,75.0,0.0,0.0,0.0,0.0,75.0,1.0,62.0
Malta,73.0,9.0,0.0,0.0,2.0,71.0,1.0,165.0
Dominican Republic,72.0,0.0,2.0,0.0,0.0,70.0,0.0,7.0
Lithuania,69.0,0.0,1.0,0.0,1.0,67.0,1.0,25.0
Moldova,66.0,0.0,1.0,0.0,1.0,64.0,3.0,16.0
Venezuela,65.0,0.0,0.0,0.0,1.0,64.0,0.0,2.0
Burkina Faso,64.0,24.0,3.0,2.0,5.0,56.0,0.0,3.0
Tunisia,60.0,6.0,1.0,0.0,1.0,58.0,7.0,5.0
Kazakhstan,53.0,1.0,0.0,0.0,0.0,53.0,0.0,3.0
New Zealand,52.0,0.0,0.0,0.0,0.0,52.0,0.0,11.0
Oman,52.0,4.0,0.0,0.0,13.0,39.0,0.0,10.0
Palestine,52.0,4.0,0.0,0.0,17.0,35.0,0.0,10.0
Guadeloupe,51.0,0.0,1.0,0.0,0.0,50.0,4.0,127.0
Cambodia,51.0,0.0,0.0,0.0,1.0,50.0,0.0,3.0
Georgia,48.0,4.0,0.0,0.0,1.0,47.0,1.0,12.0
Senegal,47.0,0.0,0.0,0.0,5.0,42.0,0.0,3.0
Réunion,45.0,7.0,0.0,0.0,0.0,45.0,0.0,50.0
Azerbaijan,44.0,0.0,1.0,0.0,7.0,36.0,0.0,4.0
Ukraine,41.0,0.0,3.0,0.0,1.0,37.0,0.0,0.9
Liechtenstein,37.0,9.0,0.0,0.0,0.0,37.0,0.0,970.0
Uzbekistan,37.0,4.0,0.0,0.0,0.0,37.0,0.0,1.0
Martinique,32.0,0.0,1.0,0.0,0.0,31.0,7.0,85.0
Cameroon,27.0,0.0,0.0,0.0,2.0,25.0,0.0,1.0
Bangladesh,24.0,4.0,2.0,1.0,3.0,19.0,0.0,0.1
Afghanistan,24.0,0.0,0.0,0.0,1.0,23.0,0.0,0.6
Honduras,24.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0
DRC,23.0,5.0,1.0,1.0,0.0,22.0,0.0,0.3
Cuba,21.0,0.0,1.0,0.0,0.0,20.0,0.0,2.0
Jamaica,19.0,0.0,1.0,0.0,2.0,16.0,0.0,6.0
Bolivia,19.0,3.0,0.0,0.0,0.0,19.0,0.0,2.0
Ghana,19.0,3.0,0.0,0.0,0.0,19.0,0.0,0.6
Paraguay,18.0,0.0,1.0,1.0,0.0,17.0,1.0,3.0
Macao,17.0,0.0,0.0,0.0,10.0,7.0,0.0,26.0
Rwanda,17.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0
Togo,16.0,7.0,0.0,0.0,0.0,16.0,0.0,2.0
French Guiana,15.0,0.0,0.0,0.0,0.0,15.0,0.0,50.0
French Polynesia,15.0,4.0,0.0,0.0,0.0,15.0,0.0,53.0
Guam,15.0,1.0,0.0,0.0,0.0,15.0,0.0,89.0
Mauritius,14.0,2.0,1.0,1.0,0.0,13.0,0.0,11.0
Channel Islands,14.0,2.0,0.0,0.0,0.0,14.0,0.0,81.0
Ivory Coast,14.0,5.0,0.0,0.0,1.0,13.0,0.0,0.5
Kyrgyzstan,14.0,8.0,0.0,0.0,0.0,14.0,0.0,2.0
Montenegro,14.0,0.0,0.0,0.0,0.0,14.0,0.0,22.0
Puerto Rico,14.0,0.0,0.0,0.0,0.0,14.0,0.0,5.0
Guatemala,13.0,1.0,1.0,0.0,0.0,12.0,0.0,0.7
Maldives,13.0,0.0,0.0,0.0,2.0,11.0,0.0,24.0
Nigeria,12.0,0.0,0.0,0.0,1.0,11.0,0.0,0.06
Monaco,11.0,0.0,0.0,0.0,0.0,11.0,0.0,280.0
Gibraltar,10.0,0.0,0.0,0.0,2.0,8.0,0.0,297.0
Mongolia,10.0,4.0,0.0,0.0,0.0,10.0,0.0,3.0
Ethiopia,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.08
Trinidad and Tobago,9.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0
Kenya,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.1
Mayotte,7.0,0.0,0.0,0.0,0.0,7.0,0.0,26.0
Seychelles,7.0,0.0,0.0,0.0,0.0,7.0,0.0,71.0
Barbados,6.0,0.0,0.0,0.0,0.0,6.0,0.0,21.0
Equatorial Guinea,6.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0
Tanzania,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.1
U.S. Virgin Islands,6.0,3.0,0.0,0.0,0.0,6.0,0.0,57.0
Guyana,5.0,0.0,1.0,0.0,0.0,4.0,0.0,6.0
Aruba,5.0,0.0,0.0,0.0,1.0,4.0,0.0,47.0
Gabon,4.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0
Bahamas,4.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0
New Caledonia,4.0,2.0,0.0,0.0,0.0,4.0,0.0,14.0
Saint Martin,4.0,0.0,0.0,0.0,0.0,4.0,0.0,103.0
Suriname,4.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0
Cayman Islands,3.0,0.0,1.0,0.0,0.0,2.0,0.0,46.0
Curaçao,3.0,0.0,1.0,0.0,0.0,2.0,0.0,18.0
CAR,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6
Congo,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5
El Salvador,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.5
Liberia,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.6
Madagascar,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1
Namibia,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
St. Barth,3.0,0.0,0.0,0.0,0.0,3.0,0.0,304.0
Zimbabwe,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.2
Sudan,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05
Angola,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.06
Benin,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2
Bermuda,2.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0
Bhutan,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0
Fiji,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0
Greenland,2.0,0.0,0.0,0.0,0.0,2.0,0.0,35.0
Guinea,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2
Haiti,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2
Isle of Man,2.0,0.0,0.0,0.0,0.0,2.0,0.0,24.0
Mauritania,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4
Nicaragua,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3
Saint Lucia,2.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0
Zambia,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1
Nepal,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03
Antigua and Barbuda,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
Cabo Verde,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Chad,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06
Djibouti,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Gambia,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4
Vatican City,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1248.0
Montserrat,1.0,0.0,0.0,0.0,0.0,1.0,0.0,200.0
Niger,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04
Papua New Guinea,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
St. Vincent Grenadines,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0
Sint Maarten,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0
Somalia,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06
Eswatini,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9
Timor-Leste,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8
