Country/Other,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop 
North America,987109.0,32977.0,55735.0,1766.0,113724.0,817650.0,16180.0,0.0,0.0,0.0,0.0
Europe,1224804.0,31528.0,117287.0,3028.0,393186.0,714331.0,26300.0,0.0,0.0,0.0,0.0
Asia,447858.0,12582.0,16586.0,374.0,212545.0,218727.0,6066.0,0.0,0.0,0.0,0.0
South America,119984.0,16656.0,5529.0,456.0,44454.0,70001.0,9603.0,0.0,0.0,0.0,0.0
Oceania,8232.0,13.0,96.0,5.0,6294.0,1842.0,46.0,0.0,0.0,0.0,0.0
Africa,29468.0,1251.0,1327.0,29.0,8918.0,19223.0,148.0,0.0,0.0,0.0,0.0
0,721.0,0.0,15.0,0.0,645.0,61.0,4.0,0.0,0.0,0.0,0.0
World,2818176.0,95007.0,196575.0,5658.0,779766.0,1841835.0,58347.0,362.0,25.2,0.0,0.0
USA,916348.0,29906.0,51742.0,1508.0,93275.0,771331.0,14932.0,2768.0,156.0,4979566.0,15044.0
Spain,219764.0,6740.0,22524.0,367.0,92355.0,104885.0,7705.0,4700.0,482.0,930230.0,19896.0
Italy,192994.0,3021.0,25969.0,420.0,60498.0,106527.0,2173.0,3192.0,430.0,1642356.0,27164.0
France,159828.0,1645.0,22245.0,389.0,43493.0,94090.0,4870.0,2449.0,341.0,463662.0,7103.0
Germany,154545.0,1416.0,5723.0,148.0,106800.0,42022.0,2908.0,1845.0,68.0,2072669.0,24738.0
UK,143464.0,5386.0,19506.0,768.0,0.0,123614.0,1559.0,2113.0,287.0,612031.0,9016.0
Turkey,104912.0,3122.0,2600.0,109.0,21737.0,80575.0,1790.0,1244.0,31.0,830257.0,9844.0
Iran,88194.0,1168.0,5574.0,93.0,66599.0,16021.0,3121.0,1050.0,66.0,399927.0,4761.0
Russia,68622.0,5849.0,615.0,60.0,5568.0,62439.0,2300.0,470.0,4.0,2550000.0,17474.0
Brazil,52995.0,3503.0,3670.0,357.0,26573.0,22752.0,8318.0,249.0,17.0,291922.0,1373.0
Belgium,44293.0,1496.0,6679.0,189.0,10122.0,27492.0,970.0,3822.0,576.0,189067.0,16313.0
Canada,43552.0,1442.0,2294.0,147.0,15469.0,25789.0,557.0,1154.0,61.0,643398.0,17047.0
Netherlands,36535.0,806.0,4289.0,112.0,0.0,31996.0,963.0,2132.0,250.0,187000.0,10913.0
Switzerland,28677.0,181.0,1589.0,40.0,21000.0,6088.0,386.0,3313.0,184.0,235252.0,27182.0
India,24447.0,1408.0,780.0,59.0,5496.0,18171.0,0.0,18.0,0.6,541789.0,393.0
Portugal,22797.0,444.0,854.0,34.0,1228.0,20715.0,188.0,2236.0,84.0,315758.0,30967.0
Ecuador,22719.0,11536.0,576.0,16.0,1366.0,20777.0,127.0,1288.0,33.0,56513.0,3203.0
Peru,21648.0,734.0,634.0,62.0,7496.0,13518.0,505.0,657.0,19.0,198349.0,6016.0
Ireland,18184.0,577.0,1014.0,220.0,9233.0,7937.0,142.0,3683.0,205.0,111584.0,22598.0
Sweden,17567.0,812.0,2152.0,131.0,550.0,14865.0,547.0,1739.0,213.0,94500.0,9357.0
Saudi Arabia,15102.0,1172.0,127.0,6.0,2049.0,12926.0,93.0,434.0,4.0,200000.0,5745.0
Austria,15071.0,69.0,530.0,8.0,11872.0,2669.0,156.0,1673.0,59.0,212686.0,23615.0
Israel,15058.0,255.0,194.0,2.0,6003.0,8861.0,137.0,1740.0,22.0,287034.0,33162.0
Japan,12368.0,0.0,328.0,0.0,1494.0,10546.0,259.0,98.0,3.0,135983.0,1075.0
Chile,12306.0,494.0,174.0,6.0,6327.0,5805.0,408.0,644.0,9.0,142267.0,7442.0
Singapore,12075.0,897.0,12.0,0.0,924.0,11139.0,26.0,2064.0,2.0,94796.0,16203.0
Pakistan,11940.0,883.0,253.0,18.0,2755.0,8932.0,111.0,54.0,1.0,131365.0,595.0
Mexico,11633.0,1089.0,1069.0,99.0,2627.0,7937.0,378.0,90.0,8.0,51297.0,398.0
Poland,10892.0,381.0,494.0,40.0,1944.0,8454.0,160.0,288.0,13.0,265201.0,7007.0
S. Korea,10708.0,6.0,240.0,0.0,8501.0,1967.0,55.0,209.0,5.0,589520.0,11499.0
Romania,10417.0,321.0,567.0,22.0,2817.0,7033.0,241.0,541.0,29.0,121602.0,6321.0
UAE,9281.0,525.0,64.0,8.0,1760.0,7457.0,1.0,938.0,6.0,790000.0,79875.0
Belarus,8773.0,751.0,63.0,3.0,1120.0,7590.0,92.0,928.0,7.0,130824.0,13845.0
Qatar,8525.0,761.0,10.0,0.0,809.0,7706.0,72.0,2959.0,3.0,75888.0,26340.0
Indonesia,8211.0,436.0,689.0,42.0,1002.0,6520.0,0.0,30.0,3.0,64054.0,234.0
Denmark,8210.0,137.0,403.0,9.0,5526.0,2281.0,69.0,1417.0,70.0,125329.0,21638.0
Ukraine,7647.0,477.0,193.0,6.0,601.0,6853.0,45.0,175.0,4.0,77752.0,1778.0
Serbia,7483.0,207.0,144.0,5.0,1094.0,6245.0,96.0,856.0,16.0,54887.0,6282.0
Norway,7444.0,43.0,199.0,5.0,32.0,7213.0,53.0,1373.0,37.0,155125.0,28614.0
Czechia,7236.0,49.0,214.0,4.0,2371.0,4651.0,76.0,676.0,20.0,203622.0,19014.0
Philippines,7192.0,211.0,477.0,15.0,762.0,5953.0,1.0,66.0,4.0,76956.0,702.0
Australia,6675.0,8.0,79.0,4.0,5136.0,1460.0,43.0,262.0,3.0,482371.0,18917.0
Dominican Republic,5749.0,206.0,267.0,2.0,763.0,4719.0,135.0,530.0,25.0,18261.0,1683.0
Malaysia,5691.0,88.0,96.0,1.0,3663.0,1932.0,41.0,176.0,3.0,121722.0,3761.0
Panama,5166.0,174.0,146.0,2.0,271.0,4749.0,86.0,1197.0,34.0,23534.0,5454.0
Colombia,4881.0,320.0,225.0,10.0,1003.0,3653.0,98.0,96.0,4.0,71500.0,1405.0
Bangladesh,4689.0,503.0,131.0,4.0,112.0,4446.0,1.0,28.0,0.8,39476.0,240.0
Finland,4395.0,111.0,177.0,5.0,2500.0,1718.0,61.0,793.0,32.0,74500.0,13446.0
South Africa,4220.0,267.0,79.0,4.0,1473.0,2668.0,36.0,71.0,1.0,152390.0,2569.0
Egypt,4092.0,201.0,294.0,7.0,1075.0,2723.0,0.0,40.0,3.0,90000.0,879.0
Morocco,3758.0,190.0,158.0,3.0,486.0,3114.0,1.0,102.0,4.0,23933.0,648.0
Luxembourg,3695.0,30.0,85.0,2.0,3007.0,603.0,25.0,5903.0,136.0,37782.0,60357.0
Argentina,3435.0,0.0,167.0,2.0,976.0,2292.0,123.0,76.0,4.0,44654.0,988.0
Algeria,3127.0,120.0,415.0,8.0,1408.0,1304.0,40.0,71.0,9.0,6500.0,148.0
Moldova,3110.0,184.0,84.0,4.0,755.0,2271.0,212.0,771.0,21.0,11763.0,2916.0
Thailand,2854.0,15.0,50.0,0.0,2490.0,314.0,61.0,41.0,0.7,142589.0,2043.0
Kuwait,2614.0,215.0,15.0,1.0,613.0,1986.0,60.0,612.0,4.0,0.0,0.0
Bahrain,2518.0,301.0,8.0,0.0,1113.0,1397.0,1.0,1480.0,5.0,107273.0,63043.0
Greece,2490.0,27.0,130.0,5.0,577.0,1783.0,48.0,239.0,12.0,61407.0,5891.0
Kazakhstan,2416.0,127.0,25.0,5.0,604.0,1787.0,29.0,129.0,1.0,153492.0,8175.0
Hungary,2383.0,99.0,250.0,11.0,401.0,1732.0,61.0,247.0,26.0,58251.0,6030.0
Croatia,2009.0,28.0,51.0,1.0,982.0,976.0,19.0,489.0,12.0,30213.0,7360.0
Uzbekistan,1804.0,46.0,8.0,1.0,621.0,1175.0,8.0,54.0,0.2,210000.0,6274.0
Oman,1790.0,74.0,10.0,1.0,325.0,1455.0,3.0,351.0,2.0,0.0,0.0
Iceland,1789.0,0.0,10.0,0.0,1542.0,237.0,5.0,5243.0,29.0,45286.0,132709.0
Iraq,1708.0,31.0,86.0,3.0,1204.0,418.0,0.0,42.0,2.0,67293.0,1673.0
Estonia,1605.0,13.0,46.0,1.0,206.0,1353.0,6.0,1210.0,35.0,46281.0,34889.0
Armenia,1596.0,73.0,27.0,3.0,728.0,841.0,10.0,539.0,9.0,16552.0,5586.0
Azerbaijan,1592.0,44.0,21.0,1.0,1013.0,558.0,14.0,157.0,2.0,114410.0,11284.0
New Zealand,1456.0,5.0,17.0,1.0,1095.0,344.0,1.0,302.0,4.0,108238.0,22446.0
Cameroon,1430.0,96.0,43.0,0.0,668.0,719.0,20.0,54.0,2.0,0.0,0.0
Bosnia and Herzegovina,1421.0,8.0,55.0,1.0,538.0,828.0,4.0,433.0,17.0,21432.0,6533.0
Lithuania,1410.0,12.0,40.0,0.0,430.0,940.0,17.0,518.0,15.0,90992.0,33425.0
Slovenia,1373.0,7.0,80.0,1.0,211.0,1082.0,23.0,660.0,38.0,45703.0,21984.0
Slovakia,1360.0,35.0,17.0,2.0,355.0,988.0,8.0,249.0,3.0,61261.0,11221.0
Afghanistan,1351.0,72.0,43.0,1.0,188.0,1120.0,7.0,35.0,1.0,6422.0,165.0
North Macedonia,1326.0,26.0,57.0,1.0,337.0,932.0,14.0,636.0,27.0,13649.0,6551.0
Cuba,1285.0,50.0,49.0,6.0,416.0,820.0,11.0,113.0,4.0,36134.0,3190.0
Ghana,1279.0,125.0,10.0,1.0,134.0,1135.0,4.0,41.0,0.3,88188.0,2838.0
Bulgaria,1188.0,91.0,54.0,2.0,193.0,941.0,37.0,171.0,8.0,27000.0,3886.0
Hong Kong,1036.0,0.0,4.0,0.0,699.0,333.0,9.0,138.0,0.5,131786.0,17579.0
Ivory Coast,1004.0,0.0,14.0,0.0,359.0,631.0,0.0,38.0,0.5,0.0,0.0
Djibouti,999.0,13.0,2.0,0.0,330.0,667.0,0.0,1011.0,2.0,11090.0,11225.0
Nigeria,981.0,0.0,31.0,0.0,197.0,753.0,2.0,5.0,0.2,8003.0,39.0
Tunisia,922.0,4.0,38.0,0.0,194.0,690.0,20.0,78.0,3.0,19849.0,1679.0
Guinea,862.0,0.0,6.0,0.0,170.0,686.0,0.0,66.0,0.5,0.0,0.0
Cyprus,804.0,9.0,14.0,1.0,98.0,692.0,15.0,666.0,12.0,43542.0,36064.0
Latvia,784.0,6.0,12.0,1.0,267.0,505.0,6.0,416.0,6.0,43080.0,22840.0
Andorra,731.0,8.0,40.0,3.0,333.0,358.0,17.0,9461.0,518.0,1673.0,21653.0
Diamond Princess,712.0,0.0,13.0,0.0,645.0,54.0,4.0,0.0,0.0,0.0,0.0
Bolivia,703.0,31.0,43.0,3.0,44.0,616.0,3.0,60.0,4.0,4420.0,379.0
Lebanon,696.0,8.0,22.0,0.0,140.0,534.0,46.0,102.0,3.0,25337.0,3712.0
Costa Rica,687.0,1.0,6.0,0.0,216.0,465.0,7.0,135.0,1.0,12342.0,2423.0
Albania,678.0,15.0,27.0,0.0,394.0,257.0,4.0,236.0,9.0,6509.0,2262.0
Niger,671.0,0.0,24.0,0.0,256.0,391.0,0.0,28.0,1.0,4832.0,200.0
Kyrgyzstan,656.0,25.0,8.0,0.0,322.0,326.0,11.0,101.0,1.0,39615.0,6072.0
Burkina Faso,616.0,0.0,41.0,0.0,410.0,165.0,0.0,29.0,2.0,0.0,0.0
Honduras,562.0,43.0,47.0,0.0,50.0,465.0,10.0,57.0,5.0,3107.0,314.0
Uruguay,557.0,8.0,12.0,0.0,354.0,191.0,10.0,160.0,3.0,15142.0,4359.0
Senegal,545.0,66.0,7.0,1.0,262.0,276.0,1.0,33.0,0.4,466.0,28.0
Channel Islands,523.0,2.0,34.0,5.0,295.0,194.0,0.0,3008.0,196.0,3320.0,19095.0
San Marino,513.0,12.0,40.0,0.0,64.0,409.0,3.0,15119.0,1179.0,1929.0,56851.0
Palestine,484.0,4.0,4.0,0.0,92.0,388.0,0.0,95.0,0.8,27000.0,5293.0
Malta,447.0,2.0,3.0,0.0,223.0,221.0,2.0,1012.0,7.0,27422.0,62105.0
Georgia,444.0,19.0,5.0,0.0,132.0,307.0,6.0,111.0,1.0,8375.0,2099.0
Jordan,441.0,4.0,7.0,0.0,326.0,108.0,5.0,43.0,0.7,61608.0,6038.0
Taiwan,428.0,1.0,6.0,0.0,264.0,158.0,0.0,18.0,0.3,59026.0,2478.0
Sri Lanka,417.0,49.0,7.0,0.0,109.0,301.0,2.0,19.0,0.3,13142.0,614.0
Réunion,412.0,0.0,0.0,0.0,238.0,174.0,2.0,460.0,0.0,0.0,0.0
DRC,394.0,17.0,25.0,0.0,48.0,321.0,0.0,4.0,0.3,0.0,0.0
Guatemala,384.0,42.0,11.0,1.0,30.0,343.0,5.0,21.0,0.6,7200.0,402.0
Mayotte,354.0,28.0,4.0,0.0,144.0,206.0,4.0,1298.0,15.0,2200.0,8064.0
