Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/1M pop,Tot Deaths/1M pop
North Macedonia,177.0,29.0,3.0,1.0,1.0,173.0,1.0,85.0,1.0
Bosnia and Herzegovina,176.0,8.0,3.0,0.0,2.0,171.0,1.0,54.0,0.9
Tunisia,173.0,59.0,5.0,1.0,2.0,166.0,11.0,15.0,0.4
Jordan,172.0,18.0,0.0,0.0,1.0,171.0,0.0,17.0,0.0
Moldova,149.0,24.0,1.0,0.0,2.0,146.0,20.0,37.0,0.2
Vietnam,148.0,14.0,0.0,0.0,17.0,131.0,3.0,2.0,0.0
Albania,146.0,23.0,5.0,0.0,17.0,124.0,3.0,51.0,2.0
Burkina Faso,146.0,32.0,4.0,0.0,10.0,132.0,0.0,7.0,0.2
Ukraine,145.0,43.0,5.0,2.0,1.0,139.0,0.0,3.0,0.1
Cyprus,132.0,8.0,3.0,0.0,3.0,126.0,3.0,109.0,2.0
Faeroe Islands,132.0,10.0,0.0,0.0,38.0,94.0,2.0,2701.0,0.0
Malta,129.0,19.0,0.0,0.0,2.0,127.0,1.0,292.0,0.0
Réunion,111.0,17.0,0.0,0.0,1.0,110.0,0.0,124.0,0.0
Brunei ,109.0,5.0,0.0,0.0,2.0,107.0,1.0,249.0,0.0
Venezuela,106.0,22.0,0.0,0.0,15.0,91.0,2.0,4.0,0.0
Sri Lanka,102.0,0.0,0.0,0.0,3.0,99.0,2.0,5.0,0.0
Oman,99.0,15.0,0.0,0.0,17.0,82.0,0.0,19.0,0.0
Senegal,99.0,13.0,0.0,0.0,9.0,90.0,0.0,6.0,0.0
Cambodia,96.0,5.0,0.0,0.0,10.0,86.0,1.0,6.0,0.0
Azerbaijan,93.0,6.0,2.0,1.0,10.0,81.0,6.0,9.0,0.2
Belarus,86.0,5.0,0.0,0.0,29.0,57.0,2.0,9.0,0.0
Afghanistan,84.0,10.0,2.0,1.0,2.0,80.0,0.0,2.0,0.05
Kazakhstan,81.0,9.0,0.0,0.0,0.0,81.0,0.0,4.0,0.0
Ivory Coast,80.0,7.0,0.0,0.0,3.0,77.0,0.0,3.0,0.0
Cameroon,75.0,9.0,1.0,0.0,2.0,72.0,0.0,3.0,0.04
Georgia,75.0,5.0,0.0,0.0,10.0,65.0,1.0,19.0,0.0
Guadeloupe,73.0,0.0,1.0,0.0,0.0,72.0,4.0,182.0,2.0
Palestine,71.0,11.0,1.0,1.0,16.0,54.0,0.0,14.0,0.2
Ghana,68.0,15.0,4.0,2.0,0.0,64.0,0.0,2.0,0.1
Martinique,66.0,9.0,1.0,0.0,0.0,65.0,7.0,176.0,3.0
Trinidad and Tobago,60.0,3.0,1.0,1.0,0.0,59.0,0.0,43.0,0.7
Uzbekistan,60.0,10.0,0.0,0.0,0.0,60.0,4.0,2.0,0.0
Cuba,57.0,9.0,1.0,0.0,1.0,55.0,2.0,5.0,0.09
Montenegro,53.0,6.0,1.0,0.0,0.0,52.0,1.0,84.0,2.0
Honduras,52.0,22.0,0.0,0.0,0.0,52.0,0.0,5.0,0.0
Nigeria,51.0,7.0,1.0,0.0,2.0,48.0,0.0,0.2,0.0
Liechtenstein,51.0,0.0,0.0,0.0,0.0,51.0,0.0,1338.0,0.0
DRC,48.0,3.0,2.0,0.0,0.0,46.0,0.0,0.5,0.02
Mauritius,48.0,6.0,2.0,0.0,0.0,46.0,1.0,38.0,2.0
Channel Islands,46.0,10.0,0.0,0.0,0.0,46.0,0.0,265.0,0.0
Kyrgyzstan,44.0,2.0,0.0,0.0,0.0,44.0,0.0,7.0,0.0
Rwanda,41.0,1.0,0.0,0.0,0.0,41.0,0.0,3.0,0.0
Bangladesh,39.0,0.0,5.0,1.0,7.0,27.0,0.0,0.2,0.03
Paraguay,37.0,10.0,3.0,1.0,0.0,34.0,1.0,5.0,0.4
Mayotte,36.0,0.0,0.0,0.0,0.0,36.0,0.0,132.0,0.0
Bolivia,32.0,3.0,0.0,0.0,0.0,32.0,0.0,3.0,0.0
Macao,31.0,2.0,0.0,0.0,10.0,21.0,0.0,48.0,0.0
Monaco,31.0,8.0,0.0,0.0,1.0,30.0,0.0,790.0,0.0
French Guiana,28.0,5.0,0.0,0.0,6.0,22.0,0.0,94.0,0.0
Kenya,28.0,3.0,0.0,0.0,1.0,27.0,0.0,0.5,0.0
Jamaica,26.0,5.0,1.0,0.0,2.0,23.0,0.0,9.0,0.3
Gibraltar,26.0,11.0,0.0,0.0,5.0,21.0,0.0,772.0,0.0
French Polynesia,25.0,0.0,0.0,0.0,0.0,25.0,0.0,89.0,0.0
Guatemala,24.0,3.0,1.0,0.0,4.0,19.0,0.0,1.0,0.06
Isle of Man,23.0,0.0,0.0,0.0,0.0,23.0,0.0,270.0,0.0
Togo,23.0,3.0,0.0,0.0,1.0,22.0,0.0,3.0,0.0
Aruba,19.0,2.0,0.0,0.0,1.0,18.0,0.0,178.0,0.0
Madagascar,19.0,2.0,0.0,0.0,0.0,19.0,0.0,0.7,0.0
Barbados,18.0,0.0,0.0,0.0,0.0,18.0,0.0,63.0,0.0
New Caledonia,14.0,4.0,0.0,0.0,0.0,14.0,0.0,49.0,0.0
Uganda,14.0,5.0,0.0,0.0,0.0,14.0,0.0,0.3,0.0
Maldives,13.0,0.0,0.0,0.0,8.0,5.0,0.0,24.0,0.0
Tanzania,13.0,1.0,0.0,0.0,0.0,13.0,0.0,0.2,0.0
Ethiopia,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.1,0.0
Zambia,12.0,9.0,0.0,0.0,0.0,12.0,0.0,0.7,0.0
Djibouti,11.0,8.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0
Dominica,11.0,4.0,0.0,0.0,0.0,11.0,0.0,153.0,0.0
Saint Martin,11.0,3.0,0.0,0.0,0.0,11.0,0.0,284.0,0.0
Mongolia,10.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0
El Salvador,9.0,4.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0
Equatorial Guinea,9.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0
Cayman Islands,8.0,2.0,1.0,0.0,0.0,7.0,0.0,122.0,15.0
Haiti,8.0,1.0,0.0,0.0,0.0,8.0,0.0,0.7,0.0
Suriname,8.0,1.0,0.0,0.0,0.0,8.0,0.0,14.0,0.0
Niger,7.0,4.0,1.0,1.0,0.0,6.0,0.0,0.3,0.04
Bermuda,7.0,1.0,0.0,0.0,0.0,7.0,0.0,112.0,0.0
Namibia,7.0,0.0,0.0,0.0,2.0,5.0,0.0,3.0,0.0
Seychelles,7.0,0.0,0.0,0.0,0.0,7.0,0.0,71.0,0.0
Curaçao,6.0,0.0,1.0,0.0,2.0,3.0,0.0,37.0,6.0
Gabon,6.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,0.4
Benin,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.5,0.0
Greenland,6.0,1.0,0.0,0.0,2.0,4.0,0.0,106.0,0.0
Guyana,5.0,0.0,1.0,0.0,0.0,4.0,0.0,6.0,1.0
Bahamas,5.0,0.0,0.0,0.0,1.0,4.0,0.0,13.0,0.0
Fiji,5.0,1.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0
Mozambique,5.0,2.0,0.0,0.0,0.0,5.0,0.0,0.2,0.0
Syria,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.3,0.0
Cabo Verde,4.0,1.0,1.0,0.0,0.0,3.0,0.0,7.0,2.0
Congo,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.7,0.0
Eritrea,4.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
Guinea,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.0
Vatican City,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4994.0,0.0
Eswatini,4.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0
Gambia,3.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.4
Sudan,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.07,0.02
Zimbabwe,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.2,0.07
Nepal,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.1,0.0
Angola,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.09,0.0
Antigua and Barbuda,3.0,0.0,0.0,0.0,0.0,3.0,0.0,31.0,0.0
CAR,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.0
Chad,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.0
Laos,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.4,0.0
Liberia,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.0
Myanmar,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.06,0.0
St. Barth,3.0,0.0,0.0,0.0,0.0,3.0,0.0,304.0,0.0
Saint Lucia,3.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,0.0
Sint Maarten,3.0,1.0,0.0,0.0,0.0,3.0,0.0,70.0,0.0
Belize,2.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0
Bhutan,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0
British Virgin Islands,2.0,2.0,0.0,0.0,0.0,2.0,0.0,66.0,0.0
Guinea-Bissau,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Mali,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.1,0.0
Mauritania,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.0
Nicaragua,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.0
Saint Kitts and Nevis,2.0,2.0,0.0,0.0,0.0,2.0,0.0,38.0,0.0
Grenada,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0
Libya,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0
Montserrat,1.0,0.0,0.0,0.0,0.0,1.0,0.0,200.0,0.0
Papua New Guinea,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0
St. Vincent Grenadines,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0
Somalia,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06,0.0
Timor-Leste,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0
Turks and Caicos,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0
