Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/1M pop
 Finland ,278.0,34.0,0.0,0.0,10.0,268.0,1.0,50.2
 Slovenia ,253.0,34.0,1.0,0.0,0.0,252.0,3.0,121.7
 Singapore ,243.0,17.0,0.0,0.0,109.0,134.0,11.0,41.5
 Brazil ,234.0,34.0,0.0,0.0,2.0,232.0,2.0,1.1
 Bahrain ,227.0,13.0,1.0,1.0,81.0,145.0,1.0,133.4
 Estonia ,205.0,34.0,0.0,0.0,1.0,204.0,0.0,154.5
 Iceland ,198.0,18.0,0.0,0.0,0.0,198.0,1.0,0.0
 Pakistan ,184.0,131.0,1.0,1.0,2.0,181.0,0.0,0.8
 Poland ,177.0,52.0,4.0,1.0,0.0,173.0,3.0,4.7
 Ireland ,170.0,0.0,2.0,0.0,5.0,163.0,6.0,34.4
 Romania ,168.0,29.0,0.0,0.0,9.0,159.0,2.0,8.7
 Chile ,156.0,81.0,0.0,0.0,0.0,156.0,0.0,8.2
 Hong Kong ,155.0,6.0,4.0,0.0,81.0,70.0,4.0,20.7
 Egypt ,150.0,24.0,2.0,0.0,32.0,116.0,0.0,1.5
 Thailand ,147.0,33.0,1.0,0.0,35.0,111.0,1.0,2.1
 Philippines ,142.0,2.0,12.0,0.0,5.0,125.0,1.0,1.3
 Indonesia ,134.0,17.0,5.0,0.0,8.0,121.0,0.0,0.5
 Iraq ,133.0,9.0,10.0,0.0,32.0,91.0,0.0,3.3
 Saudi Arabia ,133.0,15.0,0.0,0.0,6.0,127.0,0.0,3.8
 India ,129.0,15.0,2.0,0.0,13.0,114.0,0.0,0.1
 Kuwait ,123.0,11.0,0.0,0.0,9.0,114.0,4.0,28.8
 San Marino ,109.0,0.0,7.0,0.0,4.0,98.0,11.0,0.0
 Lebanon ,109.0,0.0,3.0,0.0,3.0,103.0,3.0,16.0
 UAE ,98.0,0.0,0.0,0.0,23.0,75.0,2.0,9.9
 Russia ,93.0,30.0,0.0,0.0,8.0,85.0,0.0,0.6
 Peru ,86.0,15.0,0.0,0.0,1.0,85.0,8.0,2.6
 Luxembourg ,81.0,4.0,1.0,0.0,0.0,80.0,10.0,0.0
 Slovakia ,72.0,11.0,0.0,0.0,0.0,72.0,0.0,13.2
 Taiwan ,67.0,8.0,1.0,0.0,20.0,46.0,0.0,2.8
 South Africa ,64.0,3.0,0.0,0.0,0.0,64.0,0.0,1.1
 Bulgaria ,62.0,11.0,2.0,0.0,0.0,60.0,0.0,8.9
 Vietnam ,61.0,4.0,0.0,0.0,16.0,45.0,0.0,0.6
 Algeria ,60.0,6.0,4.0,0.0,10.0,46.0,0.0,1.4
 Ecuador ,58.0,21.0,2.0,0.0,0.0,56.0,2.0,3.3
 Croatia ,57.0,8.0,0.0,0.0,3.0,54.0,0.0,13.9
 Serbia ,57.0,9.0,0.0,0.0,1.0,56.0,2.0,6.5
 Argentina ,56.0,0.0,2.0,0.0,3.0,51.0,1.0,1.2
 Panama ,55.0,0.0,1.0,0.0,0.0,54.0,0.0,12.7
 Brunei ,54.0,4.0,0.0,0.0,0.0,54.0,1.0,0.0
 Colombia ,54.0,20.0,0.0,0.0,1.0,53.0,0.0,1.1
 Mexico ,53.0,10.0,0.0,0.0,4.0,49.0,1.0,0.4
 Albania ,51.0,9.0,1.0,0.0,0.0,50.0,2.0,17.7
 Turkey ,47.0,29.0,0.0,0.0,0.0,47.0,0.0,0.6
 Cyprus ,46.0,13.0,0.0,0.0,0.0,46.0,1.0,38.1
 Armenia ,45.0,17.0,0.0,0.0,1.0,44.0,2.0,15.2
 Hungary ,39.0,7.0,1.0,0.0,2.0,36.0,0.0,4.0
 Palestine ,39.0,1.0,0.0,0.0,0.0,39.0,0.0,7.6
 Belarus ,36.0,9.0,0.0,0.0,3.0,33.0,0.0,3.8
 Costa Rica ,35.0,0.0,0.0,0.0,0.0,35.0,3.0,6.9
 Latvia ,34.0,4.0,0.0,0.0,1.0,33.0,0.0,18.0
 Georgia ,33.0,0.0,0.0,0.0,1.0,32.0,1.0,8.3
 Malta ,30.0,9.0,0.0,0.0,2.0,28.0,0.0,0.0
 Morocco ,29.0,1.0,1.0,0.0,1.0,27.0,1.0,0.8
 Jordan ,29.0,17.0,0.0,0.0,1.0,28.0,0.0,2.8
 Moldova ,29.0,6.0,0.0,0.0,1.0,28.0,1.0,7.2
 Sri Lanka ,28.0,10.0,0.0,0.0,1.0,27.0,0.0,1.3
 Azerbaijan ,25.0,2.0,1.0,0.0,6.0,18.0,0.0,2.5
 Bosnia and Herzegovina ,25.0,1.0,0.0,0.0,2.0,23.0,0.0,7.6
 North Macedonia ,24.0,5.0,0.0,0.0,1.0,23.0,0.0,11.5
 Senegal ,24.0,0.0,0.0,0.0,2.0,22.0,0.0,1.4
 Oman ,22.0,0.0,0.0,0.0,9.0,13.0,0.0,4.3
 Afghanistan ,21.0,5.0,0.0,0.0,1.0,20.0,0.0,0.5
 Dominican Republic ,21.0,10.0,0.0,0.0,0.0,21.0,0.0,1.9
 Tunisia ,20.0,0.0,0.0,0.0,0.0,20.0,2.0,1.7
 Faeroe Islands ,18.0,7.0,0.0,0.0,0.0,18.0,0.0,0.0
 Lithuania ,17.0,3.0,0.0,0.0,1.0,16.0,0.0,6.2
 Venezuela ,17.0,0.0,0.0,0.0,0.0,17.0,0.0,0.6
 Burkina Faso ,15.0,12.0,0.0,0.0,0.0,15.0,0.0,0.7
 Jamaica ,15.0,5.0,0.0,0.0,2.0,13.0,0.0,5.1
 Martinique ,15.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0
 Andorra ,14.0,9.0,0.0,0.0,0.0,14.0,0.0,0.0
 Maldives ,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
 Cambodia ,12.0,0.0,0.0,0.0,1.0,11.0,0.0,0.7
 Macao ,11.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
 Bolivia ,11.0,1.0,0.0,0.0,0.0,11.0,0.0,0.9
 French Guiana ,11.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0
 Kazakhstan ,10.0,1.0,0.0,0.0,0.0,10.0,0.0,0.5
 Réunion ,9.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0
 Guatemala ,8.0,7.0,1.0,0.0,0.0,7.0,0.0,0.4
 New Zealand ,8.0,0.0,0.0,0.0,0.0,8.0,0.0,1.7
 Bangladesh ,8.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0
 Paraguay ,8.0,0.0,0.0,0.0,0.0,8.0,1.0,1.1
 Uruguay ,8.0,2.0,0.0,0.0,0.0,8.0,0.0,2.3
 Uzbekistan ,8.0,4.0,0.0,0.0,0.0,8.0,0.0,0.2
 Guyana ,7.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0
 Ukraine ,7.0,4.0,1.0,0.0,0.0,6.0,0.0,0.2
 Liechtenstein ,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
 Monaco ,6.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0
 Channel Islands ,6.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0
 Ghana ,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.2
 Guadeloupe ,6.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
 Honduras ,6.0,3.0,0.0,0.0,0.0,6.0,0.0,0.6
 Ethiopia ,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
 Puerto Rico ,5.0,0.0,0.0,0.0,0.0,5.0,0.0,1.7
 Rwanda ,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.4
 Cameroon ,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2
 Ivory Coast ,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2
 Cuba ,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4
 Trinidad and Tobago ,4.0,2.0,0.0,0.0,0.0,4.0,0.0,2.9
 French Polynesia ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 Gibraltar ,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
 Guam ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 Kenya ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1
 St. Barth ,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
 Seychelles ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 Nigeria ,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 Aruba ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Curaçao ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 DRC ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Namibia ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8
 Saint Lucia ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Saint Martin ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Cayman Islands ,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
 Sudan ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 Nepal ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 Antigua and Barbuda ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Bahamas ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Benin ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1
 Bhutan ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 CAR ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
 Congo ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
 Equatorial Guinea ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7
 Gabon ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4
 Greenland ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
 Guinea ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 Vatican City ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Liberia ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2
 Mauritania ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
 Mayotte ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Mongolia ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3
 St. Vincent Grenadines ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Somalia ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1
 Suriname ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Eswatini ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9
 Tanzania ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
 Togo ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 U.S. Virgin Islands ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
