Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/1M pop
 Monaco ,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
 Paraguay ,9.0,1.0,0.0,0.0,0.0,9.0,1.0,1.3
 Réunion ,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
 Guatemala ,8.0,0.0,1.0,0.0,0.0,7.0,0.0,0.4
 Honduras ,8.0,2.0,0.0,0.0,0.0,8.0,0.0,0.8
 Guyana ,7.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0
 Ghana ,7.0,1.0,0.0,0.0,0.0,7.0,0.0,0.2
 Rwanda ,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.5
 Channel Islands ,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
 Ethiopia ,6.0,1.0,0.0,0.0,0.0,6.0,0.0,0.1
 Guadeloupe ,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
 Cuba ,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.4
 Guam ,5.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0
 Mongolia ,5.0,1.0,0.0,0.0,0.0,5.0,0.0,1.5
 Puerto Rico ,5.0,0.0,0.0,0.0,0.0,5.0,0.0,1.7
 Trinidad and Tobago ,5.0,1.0,0.0,0.0,0.0,5.0,0.0,3.6
 Ivory Coast ,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2
 Kenya ,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.1
 Seychelles ,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
 Nigeria ,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
 Aruba ,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
 Curaçao ,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
 DRC ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 French Polynesia ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 Gibraltar ,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
 St. Barth ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 Barbados ,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
 Liberia ,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4
 Montenegro ,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
 Namibia ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8
 Saint Lucia ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Saint Martin ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 U.S. Virgin Islands ,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
 Cayman Islands ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 Sudan ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 Nepal ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 Antigua and Barbuda ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Bahamas ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Benin ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 Bhutan ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 CAR ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
 Congo ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
 Equatorial Guinea ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7
 Gabon ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4
 Greenland ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Guinea ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 Vatican City ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Mauritania ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
 Mayotte ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 St. Vincent Grenadines ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Somalia ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 Suriname ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Eswatini ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9
 Tanzania ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Togo ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
